default,
いいんだよー。溶けちゃっても。もっとぬるぬるにしてあげるから、気持ちいいおもらし、いっぱいわたしの谷間にしちゃおうね❤,It's all good~ Even if you feel like melting away! I'll make your cock even more slippery for you; so you can pleasantly leak a lot into my cleavage~❤
いいんだよー、溶けちゃっても❤マスターのことなんて忘れて、気持ちいいおもらし、わたしの谷間でしちゃおうね❤,It's okay if you feel like melting away~❤ Just forget about your master and let your cock leak into my cleavage~❤
さっきよりも大きくなった特盛おっぱい❤あなたはどうかな？耐えられるかな？うふふ❤,Now; what do you think of these even bigger; massive tits? Do you think you you can handle them? Hehe~❤
大きくなったおっぱいで挟んであげるね。ほら、よいっしょ。,I'll squeeze you with my boobs that have grown even bigger. Okay; here we go~
谷間のなか、みちみちで気持ちいいでしょ？スライムのおっぱいなんて初めてだよねー。,Feels so good being tightly squeezed in my cleavage; doesn't it? This is your first time experiencing my slime boobs— right~?
このまま上下に動かすと、ぎゅーって圧迫されたままたくさん扱かれて、すっごく気持ちいいんだよ。ほらー❤うりうりー❤,As I move up and down like this... with the pressure still on; I'll keep rubbing you; and it feels so good; doesn't it?~ Here~ Squishy squishy~❤
大きくなったわたしのおっぱいで気持ちいいことしてあげる❤えい❤,I'm going to do something pleasurable with my bigger boobs~❤ Here wer go~❤
いいんだよー。溶けちゃっても。気持ちいいおもらし、いっぱいわたしの谷間にしちゃおうね❤,It's okay~ Even if you melt away. Let's fill my cleavage with your delightful release; okay?❤
いいんだよー、溶けちゃっても❤マスターのことなんて忘れて、わたしにもっともっとエナジーちょうだい❤,It's okay if you melt away~❤ Forget about your Master and just keep giving me even more of that energy~❤
あなたはどうかな？耐えられるかな？うふふ❤,How about you? Do you think you can handle them? Hehe~❤
谷間のなかぷるんぷるんで気持ちいいでしょ？スライムのおっぱいなんて初めてだよねー。,Doesn't it feel nice with my cleavage all bouncy and squishy? It's your first time experiencing slime boobs— isn't it~?
このまま上下に動かすと、たくさんぷるぷる動いて、すっごく気持ちいいんだよ。ほらー❤うりうりー❤,And as I move up and down like this... they jiggle so much; it feels sooo good~! Look~❤ Squishy squishy~❤
あはは❤わたしのおっぱいで気持ちよくなりたいんだ～❤\nおっきなスライムおっぱい見てたら、\n我慢できなくなっちゃったんだね～❤,Ahaha~❤ You want to feel good with my boobs; huh~?❤ I can tell you couldn't hold back any longer just from looking at my big slime boobs~❤
男の子からエナジー吸い取ってぇ、\nこーんなに大きくなっちゃったこのおっぱい❤\nいいよ、たっぷり挟んで気持ちよくしてあげる❤,I've sucked up so much energy from you boys that my boobs have gotten this big~❤ How irresistible; right?~ Don't worry; I'll squeeze them tight and make you feel *absolutely incredible*~❤
いいよ～❤ぷるんぷるんの爆乳おっぱいで挟んでずりずりしてぇ、\nあなたのおちんちん、ぐちゅぐちゅに犯してあげる❤,Go ahead~❤ I'll squeeze your cock with my bouncy; huge slime boobs; rubbing all over until it's all wet and slimy~❤
あん❤おっぱいがどろどろになっちゃった～❤\nおちんちん気持ちよすぎてすぐ射精させられちゃったね❤,Ahh~❤ My boobs are all gooey now~❤ Your cock felt so good; you came so quickly~ didn't you?❤
うっ、ううっ・・・。,Ugh; uhh...
んー？どうしたの？わたしの前にうずくまっちゃって・・・。あっ、もしかして我慢できなくなっちゃった？,Hmm? What's wrong? You're squirming in front of me... Oh! Could it be that you just can't hold back anymore?
まだ勝負が始まって少ししか経ってないのに、理性よわーい❤くすくす❤,It's barely been a little while since the match started; and you're already so weak-willed~❤*Giggles*❤
このおっぱいが気になるのかな？じっーっと見てるのわかるよ❤,Are you curious about my boobs? I can totally tell you're staring at them~❤
エッチな攻撃たくさんされちゃったもんね❤おちんちんイライラして、たまんないよね。くすくす❤,You've been hit with so many naughty attacks; haven't you? Your cock must be all frustrated and needy by now. *Giggles*❤
あは、このおっぱいが気になるのかな？じっーっと見てるのわかるよ❤,Ah~ Are my boobs catching your attention? I can tell you're staring at them~❤
寄せたり、揺らしたり・・・♪ぷるんぷるんって揺れてエッチだよねー❤,Whether I'm squeezing them together or shaking them around...♪ They bounce and jiggle so lewdly; don't they~?❤
うあっ、ああっ・・・。,Uah; ahh...
くすくす❤興奮しすぎ。そんなに早くしごいてたらあっという間に負けちゃうよ。,Giggles~❤ You're getting too excited. If you keep stroking that fast; you'll lose before you know it!
今ならまだ間に合う・・・❤手を止めて武器をとれば、まだ戦える・・・❤ほら、がんばって♪,It's not too late yet...❤ If you stop and grab your weapon; you can still fight...❤ Come on; you can do it♪
わたしもたくさん、おっぱい揺らして応援してあげるから♪えいえい❤,I'll shake my boobs a lot to cheer you on too♪ Go; go~❤
あっ、あっ、だめっ、はひぃっ・・・❤,Ah; ah; n-no oooh...❤
うふふ❤おちんちんから手が離れないね❤もっとシコシコしたいよぉって、敵の前なのに頭の中エッチなことでいっぱいみたい。,Hehe~❤ You can't take your hand off your cock; can you~❤ You want to stroke it more; don't you? Even in front of the enemy; your mind's filled with naughty thoughts.
いいんだよ。イっちゃても❤おっぱいに挟まれているのを想像して、おちんちんから大事なエナジー出して・・・。,It's okay to cum~❤ Just picture yourself trapped between my bouncy boobs and letting that thick; sweet energy spill out~
わるーいモンスターに、降参しちゃお？ほら、びゅっ、びゅっ、びゅーー❤❤,Are you gonna surrender to the naughty monster? Here it comes~ Pew; pew; peww~❤❤
あん❤精液でおっぱいがどろどろ。たっくさん出たねー。,Ahh~❤ My boobs are all gooey with your cum. You really let a lot out; huh~?
体力回復させてくれてありがと、味方を裏切ってのお射精、きもちよかったかな？くすくす❤,Thanks for the energy boost! Did it feel good to betray your allies with that release? *Giggles*❤
あは、きみもオナニー？みんなシコシコするの好きだねー❤,Ahaha~ Are you jerking off too? Looks like everyone loves to stroke themselves~❤
勝負が始まってすぐなのに、みんな自爆しちゃうなんて、理性よわすぎなんじゃないの？くすくす❤,It's barely even started and everyone's already blowing their load—your self-control is way too weak; isn't it? *Giggles*❤
ほら、きみもさっきの人みたいにこのおっぱいをオカズにしたいんだよね❤,Looks like you want to use these boobs as your fap material just like that other guy~❤
寄せたり、揺らしたり・・・♪ぷるんぷるんって楽しませてあげる。たっぷり見ていいよー❤,Whether I'm squeezing them together or shaking them around...♪ I'll make sure they bounce and jiggle just for you! You can stare as much as you want~❤
くすくす❤興奮しすぎ。きみも魔物のおっぱいに、あっという間に負けちゃうんだ。,*Giggles*❤ Getting a little too excited; aren't we? You'll end up losing to the monster's boobs before you even realizes it~
今ならまだ間に合うかも・・・❤自分のことを馬鹿にしてくるモンスターなんか、手を止めて武器をとれば、まだ倒せるかも・・・❤,You might still have a chance...❤ If you stop and grab your weapon against a monster that mocks you; you might still be able to fight back...❤
ほら、がんばれ♪おっぱいぷるぷるなんかに負けるなー❤うふふ❤,Come on; give it your all♪ Don't let those bouncy boobs beat you~❤ Hehe~❤
あっ、あっ、だめっ、そんなに揺らしたら…❤はひぃっ…❤,Oh; oh; no! If you shake them like that...❤ Oooh...❤
あは❤おちんちんから手が離れないね❤それどころかどんどん早く扱いちゃっている❤,Ahaha~ Can't take your hand off your cock; huh?❤ In fact; you're starting to stroke it even faster~❤
いいんだよ。イっちゃても❤さっきよりも大きくなったおっぱいに誘惑されて、おちんちんから大事なエナジー出して・・・。,It's okay. You can let it all out~❤ Just imagine those bigger boobs teasing you; making you spill all that sweet energy out~
きゃあっ！うう…、もう体力が限界…。,Kyaa! I'm almost done for... My stamina's running low...
いつもならこのおっぱいで攻めてあげれば、すぐに勝てるのになぁ…。ずいぶん我慢強いんだね。,Normally; I'd win in no time by letting these boobies do the work... You're really holding up well though; aren't you?
でも、よく見たらおちんちんはもう限界っぽそう。あと少しパイズリしてあげれば、イっちゃうんじゃないかな。,But; looking closely... your cock looks like it's about to burst. A little more titty-fucking; and you'll explode~
ねえ、ねえ？もしわたしを倒しちゃったら、射精できないかもしれないよ？,Hey; hey? If you defeat me; you might not be able to cum; you know?
それでいいの？おっぱいで気持ちよくなっちゃった方がよくない？,Is that what you really want? Wouldn't it feel so much better to just enjoy yourself with these~?
あなたたちから吸い取ったエナジーで、こんなに大きくなったんだよ？むにゅーって挟まれて、谷間の中にたっぷり中出ししたいよね❤,All that energy I sucked out of you has made me this big~ Just imagine being squeezed between these and filling my cleavage with your cum~❤
他の人だってパイズリに負けちゃったんだもん。あなたはよく耐えたほうだよ。ね？我慢なんてやめちゃお？,Other guys already gave in to my titty-fucking. You've held out longer than them. But... why not just give in now?
このおっぱいでむにゅーって挟まれて、ずりずり❤谷間の中にたっぷり中出し…❤,Imagine being squeezed between these boobs; sliding in and out~❤ Just think about filling my cleavage with your milk~❤
ふふふ。ちょっと気持ちが揺れてきたかなー。そのままじっとしててくれれば、パイズリしてあげる❤,Hehe~ Getting a little shaky; aren't we? If you just stay still; I'll give you a nice titjob~❤
とどめを刺した,Deal the finishing blow.
じっとして彼女の動きを待った,Stay still; waiting for her to make a move.
きゃん！そんなぁ・・・。,Kyaaan! No way...!
あは、ほんとに動きを止めちゃうんだー❤男の子だもん、ギンギンになった時点で、もう断れないよね。,Ahaha~ You really stopped moving~❤ You're a boy; so once you're all hard; there's no going back; huh?
それじゃさっそく挟んじゃいまーす❤えい❤,Well then; let's get to squeezing~❤ Here we go~❤
はううっ…❤,Hahh...❤
パイズリ気持ちいいでしょー❤,Doesn't it feel so good to be squeezed between my boobs~❤
もうイきそうだったんだもんね。そんな時におっきなおっぱいでパイズリされたらたまらないよね。,You were so close to cumming; weren't you? Getting tit-fucked by my big; bouncy boobs must feel so irresistible right now~
ほら、ズリズリ・・・❤ズリズリ・・・❤,Here we go~ sliding in and out...❤ Sliding in and out...❤
あっ、ああっ…❤もうダメ・・・❤,Ahh; ahhh...❤ I can't take it anymore...❤
あはは❤はやーい♪,Ahahaha~❤ That was fast~♪
さっきまでとは立場が逆だね。今度はわたしがあなたにとどめを刺す側になっちゃった。,Oh~ the tables have turned; huh? Now it's my turn to finish you off~
ほらほら、さっさとイっちゃえ❤早漏マスターくん。,Come on; come on~ Just let it all out~❤ Hurry up; premature ejaculation master~
ほらほら、さっさとイっちゃえ❤早漏モンスターくん。,Come on; come on; Let it all out already~❤ Hurry up; premature ejaculation monster~
はひぃっ…❤,Ahh...❤
あはは❤たくさん出たね❤気持ちよかったでしょー。,Ahahaha~❤ You've came so much~❤ That must have felt so good~
いつもならこのおっぱいで攻めてあげれば、すぐに勝てるのになぁ・・・。きみも我慢強いんだね。,Usually; I'd win easily just by attacking with these breasts... You've held out longer than I expected though; huh?
でも、おちんちんはもう限界っぽそう。あと少しパイズリしてあげれば、イっちゃうんじゃないかな。,But it seems your cock's at its limit already. A little more tit-fucking; and you'll cum; right?
ねえ、どうする？きみもさっきの人みたいに、わたしのパイズリでイきたくない？,Hey; what are you gonna do? Don't you wanna cum on my boobs just like that last guy~?
イけないままバトル終了、なんていやだよね。おちんちん最後まで気持ちよくなりたいよね。,Oh? Ending the battle without cumming? That'd be such a shame~ You wanna feel good all the way to the end; right?
それならさ、ほら、武器なんて捨てちゃお？さっきの人だってそうしたんだもん。きみもそうしちゃおうよ。,Well then; how about dropping your weapon? The last guy did it... so you should too~
ふふふ。ちょっと気持ちが揺れてきたかなー。そのままじっとしててくれれば、パイズリしてあげるからね❤,*Giggle* Feeling a little wobbly now; huh? Just stay still and I'll give you a nice titty fuck~❤
あはは❤またまた誘惑成功♪みんなちょろいなー❤,Ahaha~❤ Another successful temptation! You guys are so easy~❤
さっきよりおっきくなっているんだよ？気持ちよさもパワーアップしているの。,They're even bigger than before; you know? The pleasure's powered up too!
あはは❤きみもはやーい♪, Ahaha~❤ You're so fast!
何回追い詰めても、最後はおちんちん気持ちよくなりたくて負けちゃうね。きみたち男の子は、おちんちんむずむずしちゃったら、我慢できなくなっちゃうんだもんね。,No matter how many times I corner you; in the end; you just want to feel good with that cock and you lose. You boys just can't resist when your little cocks start itching~
ほらほら、激しくパイズリしてあげる。さっさとイっちゃえ❤早漏マスターくん。,Here; here; I'll give you a nice; rough titty fuck. Go ahead; cum already~❤ you little premature ejaculation master~❤
ほらほら、激しくパイズリしてあげる。さっさとイっちゃえ❤早漏モンスターくん。Here; here; let me give you a hard titty fuck. Go ahead; cum already~❤ you little premature ejaculation monster~❤
あはは❤たくさん出たね❤気持ちよかったでしよー。, Ahaha~ You came so much~❤ Feels good; doesn't it~?
みんなパイズリしてあげるって言ったら、負けちゃうんだもん。楽勝すぎだよ。くすくす❤,When I say I'll give them a titty fuck; they just lose~ It's too easy~ *Giggle*❤
うふふ❤自分でしこしこ、楽しかった？おっぱいに簡単に負けてくれて助かっちゃう❤,Hehe~❤ Did you have fun jerking off by yourself? It's so easy when you lose to my boobs~❤
うふふ❤わたしのパイズリ気持ちよかった？おっぱいに簡単に負けてくれて助かっちゃう❤,Hehe~❤ Did my titty fuck feel good? It's so easy when you lose to my boobs~❤
スライムを使うサキュバスの少女に敗れた僕は、近くで商人が襲われている中、青色のスライムに見下ろされていた。,I was defeated by a succubus girl who uses slimes; and now I'm being looked down upon by the blue slime while a merchant nearby is being attacked.
ううっ・・・。,Ugh...
あはは、無様な格好❤やっぱり男の子っておっぱいには勝てないんだね。わたしのおっぱいに挟まれるの気持ちよかったでしょ❤,Ahaha; what a pathetic sight~❤ I knew it; boys can never win against boobs~ You must've loved being trapped between my tits; huh~❤
みんなこうしてあげればすぐにイっちゃうの❤男の子のおちんちんっておっぱいに負けるために付いているのかな？くすくす❤,If I do this to everyone; they cum so quickly~❤ I wonder; do boys have cocks just to lose to boobs? *giggles*❤
あはは、無様な格好❤やっぱり男の子っておっぱいには勝てないんだね。わたしのおっぱいをおかずにするの気持ちよかったでしょ❤,Hehe~ What a pathetic sight~❤ Boys can never win against boobs~ You must've loved using my tits as your toy; huh~❤
おっぱいを見せつけてあげたら、自分でシコシコしちゃうんだもん。カッコ悪かったよ❤くすくす❤,When I showed off my boobs; you ended up jerking off by yourself; huh? That's kind of pathetic~❤ *Giggle*❤
わたしのおっぱい、さっきよりもおっきくなってるから、見た目もとってもエッチだよね。,My boobs are even bigger than before; so they look super naughty; don't they?
軽く体を揺らすだけで、ばるんばるんって揺れ動いちゃうの。ほら・・・❤,Just a little shake and they bounce all over the place. See...?❤
うあっ、ううっ・・・❤,Ugh; uhh...❤
このおっぱいの動き、すごいでしょー❤うぶな男の子ならこれだけでイチコロなんだよ❤,Look at the way my boobs move~ Its amazing; right?❤ If you're an innocent boy; this would make you cum in no time~❤
君も同じかな？お猿さんみたいな顔でおっぱいを凝視して、腰もひくひくしちゃってさ。このまま見せつけるだけでもイっちゃいそう・・・❤,Are you the same? With that monkey-like face staring at my boobs; and your hips twitching. Just showing them off might make you cum...❤
早くあのおっぱいで気持ちよくなりたいよぉって、おちんちんを前に突き出して自分からおねだりしちゃってる・・・。くすくす❤とってもかっこわるいね、マスターくん❤,You want to feel good with my tits so badly; huh? You're sticking your cock out and begging for it~ *Giggle* That's really embarrassing; Master~❤
あれ、馬鹿にされて顔真っ赤じゃん❤もしかして腰が動いているの、無意識だったのかな？,Oh; look at you blushing from being teased~❤ Were you moving your hips without you even realizing it?
おっぱいゆらゆらされただけで、女の子の前で交尾のおねだりしちゃったんだよ。はずかしいよねー❤,You started begging to fuck just from my boobs swaying in front of you. Isn't that embarrassing~?❤
くうっ、あうぅっ・・・❤,Kugh; uhh...❤
あはは♪指摘されて必死に腰が動かないように抑えている❤おちんちんムズムズしちゃうけど、我慢しているの？,Ahaha♪ You're desperately trying to stop your hips from moving after I pointed it out~❤ Your cock's so hard; but you're trying to hold back; huh?
そんなの無駄だと思うなー。だって・・・、今から言う言葉で、すぐにまた腰が動いちゃうと思うもの。,I think it's pointless to hold back~ Because... with the words I'm about to say; I'm pretty sure your hips are gonna start moving again~
ほら、マスターくんのお耳のそばで言うよ・・・？,Listen closely; Master-kun; I'm gonna say it right next to your ear~
このおっぱいで、おちんちん挟んでぇ・・・❤パ・イ・ズ・リしてあげる❤,I'll squeeze your cock between these boobs and give you a nice; wet; bouncy titty fuck~❤
あっ、あああっ・・・❤,Ahh... a-ahhh~❤
ほらぁ、腰がまたビクンってしちゃった❤言った通りになったでしょ？,See? Your hips just jerked again; just like I said~❤
おっぱいでおちんちんを挟んで何度もズリズリ❤ぜったい気持ちいいよね。想像しちゃったよね。,Sliding my boobs against your cock; over and over... It must feel amazing; right? You've imagined it; haven't you?
してほしい？おっきくなったおっぱいでパイズリ・・・❤してほしいならすぐにでもしてあげるよ。どうする？,You want it? A titty fuck with my bigger boobs...❤ If you want it; I can do it right now. What do you want; hmm?
うっ、ううっ・・・❤,Ooh... Uhn~❤
あはは、マスターなら首ぐらい振って否定すればいいのに。物欲しそうな顔しちゃってさ。気持ちよくなりたくて、何も考えられないんだ。,Haha; come on; Master. You should just shake your head and deny it. But look at that face; you're so desperate~ You want to feel good; don't you? You can't think about anything else.
うぶな男の子ってほんとかわいい❤いいよ、たっぷり気持ちよくなってね❤えい、むぎゅー・・・❤,Innocent boys are so cute~❤  It's okay; go ahead and enjoy it~❤ There you go... squish~❤
あああっ、はひぃっ・・・❤,Aah... Hahh~❤
挟まれただけですごい声❤おっぱいでおちんちんむにゅむにゅーってされるの気持ちいいんだよね❤,Listen to that sweet moan~ just from being squeezed~❤ Bet it feels amazing; having my soft tits squish all over your cock; doesn't it?❤❤
気持ちよすぎて力が入らない？腕がだらーんってしちゃってる❤悪者相手に戦ってたはずなのに、おっぱいに負けて地面に寝そべって・・・。くすくす、馬鹿みたい❤,It feels too good; doesn't it? Your arms are just going limp~❤ You were supposed to be fighting; but here you are; lying on the ground; completely defeated by my boobs... how pathetic~❤
エッチなことなんて考えなければ絶対あなたの方が強いのに、おっぱいに弱いせいで、わたしみたいな雑魚モンスターに簡単に負けちゃうね❤,If you weren't so distracted by naughty thoughts; you'd totally be stronger... but because you're weak to boobs; you're easily losing to a low-level monster like me~❤
いいんだよ。何回でも負けて・・・❤スライムおっぱいのパイズリで、何度もどぴゅどぴゅーって出しちゃっていいの・・・❤,It's okay~ You can lose as many times as you want...❤ I'll make you spurt and squirt over and over while I rub your cock between my soft; squishy slime boobs~❤
だって早く負けてくれたほうがわたしとしても楽だし❤くすくす。ほら、ほら、早くエナジー出してよ❤,It'd be easier for me if you'd just give in quickly~❤ Hehe... Come on; let all that energy out for me~❤
上下にたぷ、たぷ、たぷ・・・❤おっぱいでおちんちんをずりずりずり♪,Up and down; bounce; bounce; bounce~❤ Sliding your cock right between my tits; nice and slow~♪
あっ、あっ、ああっ・・・❤,Ahh; ahh... ahhh~❤
んふ、とろけた声出ちゃうね❤おっぱいに包まれると、幸せな声が漏れちゃうよね❤,Mmm; that melting voice slipping out... Feels so good to be wrapped up in my boobs; doesn't it? You can't help but moan with happiness~❤
やわらかーいおっぱいでズリズリされて、とんでもなく気持ちいい❤もう何もかもどうでもよくなって、このおっぱいに出すことしか考えたくない・・・❤そうでしょ？,Getting rubbed up and down by these soft; squishy boobs feels beyond amazing~❤ Everything else just fades away; and all you want is to cum in these tits... Right?❤
あは、腰が上に持ち上がって来たよ？ほんのちょっとおっぱいでたぷたぷされただけで、お射精の準備、すっかり出来ちゃったみたい❤,Ohh; look at that—your hips are lifting up on their own! Just a little squishy attention from my boobs; and you're already all set to burst~❤
あっという間に負けちゃうね。カードマスターになるために一生懸命修行してきたのに、それが全部無駄になっちゃう・・・❤おっぱいでダメにされちゃう・・・❤,Looks like you're going to lose soon~ All that hard work training to become a cardmaster will just go to waste...❤ Go ahead and give in; go dumb for my boobies...~❤
イク？イっちゃうの？あはは、弱すぎてかわいい❤イクときにおちんちん、わたしのおっぱいの中にぎゅって突き入れていいよ❤,Are you about to cum? Ahaha! You're just so weak and cute~❤ When you cum; you can thrust your cock deep into my boobs~❤
腰をぐって突き出しながらね、おっぱいの中に中出しするの❤そうやってお射精するときもちいいんだよー❤,Spill that cream right into my boobies as you thrust.❤ It'll feel super good~❤
ほら。乳圧かけながらたぷたぷしてあげる❤イキそうになったら、腰動かして？わたしにエナジーちょうだい❤ぎゅー・・・❤,Look; I'm giving you a nice; squishy squeeze~❤ When you feel like you're about to cum; just move your hips for me~ Give me all that energy~❤ Squeeze...❤
あひぃっ・・・❤あっ、ああぁ・・・❤,Ahiee....❤ Ah...ahhh...❤
ふふ、よく出来ました❤ちゃんと言われたとおりに中出しできたね❤気持ちよかったでしょー❤,Hehe; you did so well~❤ You followed my instructions and came right inside~❤ It felt amazing; didn't it?❤
すごい量。見てよ、ドロドロ・・・❤こんなにたくさん出して、あとどれぐらいエナジー持つのかなぁ❤,Such a huge load! Look at it; all gooey...❤ I wonder how much energy you have left after spilling all that?❤
それじゃあさっそく、あなたが出した精液を吸収してっと・・・❤,Now; let me savour every drop as I absorb that creamy essence you just released...❤
&爆乳立ち絵,
&爆乳立ち絵射精,
&爆乳パイズリ,
ほら、見て？おっぱいまたおっきくなっちゃった❤,Look; see? My boobies got even bigger again~❤
きみの顔よりもずっと大きいおっぱい・・・❤手で揉んでもぜんぜん掴み切れない、特盛サイズ・・・❤,They're way bigger than your face...❤ Even if you try to grab them; they're too massive to hold; extra-large just for you...❤
これだけ大きいと、逆に苦手って人もいるんだけど、そんな人も実際に挟まれたらみんな変わっちゃうの・・・。,Some might think these tits are just too big; but trust me; once they're getting milked between them; everyone changes their mind~❤
気持ちよすぎる、もっと挟んでぇって情けない声出して、わたしにたくさんおねだりするんだよ❤,They can't help it... They start begging me to squeeze them tighter; moaning in helpless pathetic voices; ‘It feels so good... Please; don't stop!'❤
あは、聞いてたら自分もしてほしくなっちゃった？いくよ。えい・・・❤,Ahaha! Just hearing about it made you want to feel it yourself; huh? Well then; here I go~ Eei...❤
うはぁ・・・❤なにこれぇ・・・。きもちいい・・・❤,Ohhh...❤ What is this feeling...? Mmm; it's so amazing...❤
くすくす❤言うだけあるでしょ？腰からとろけちゃいそうかな？,Hehe~ Just like I told you; right? Your hips are melting already; aren't they?
わたしのおっぱい、たっぷり育ててくれたお礼に、最後は最高に気持ちいいお射精させてあげるね❤,For making my tits so full and bouncy; I'll make sure to give you the most mind-blowing release you've ever had~❤
この特大おっぱいで押しつぶしながら、だっぷんだっぷんって激しくパイズリするの❤おっぱいでおちんちんをもみくちゃにしちゃう・・・❤,I'll press you between these massive tits; giving you a wild and sloppy titjob~❤ I'll squeeze your cock between them; making sure you can't hold back...❤
いくよ。えい・・・❤,Alright; here we go~ Eei...❤
あぐっ、ああああっ❤ああっ❤❤❤,Agh... ahhh~ Ahh~❤❤❤
腰をビクビクさせても逃げ場はないよ？どれだけおちんちんを動かしても、ぜーんぶおっぱいに包まれちゃうんだから❤,Even if your hips twitch; there's no escape~❤ No matter how much you try to move; your cock is completely swallowed up by my boobs...❤
むしろ、あばれるだけおっぱいにおちんちんが押し付けられて、気持ちよくなっちゃうかも。,In fact; the more you squirm; the harder my tits press down; making it feel even better; don't you think?
ほら、ほら、ほら・・・。激しくしてあげる❤頭まっしろになっちゃえ❤,See? Just like this... I'll go harder for you~❤ Let your mind go completely blank...❤
はぁっ、だめっ、こんなっ❤あぐうあっ・・・❤❤,Hah~ No; like this~❤ Ahh; ngh...❤❤
いままであなたが経験したことがない幸せな感覚でしょ？たぶんすぐにイっちゃうと思うけど・・・,You've never felt anything like this before; have you? I bet you're going to finish real soon...❤
射精しても、死ぬまでたぷたぷしごき続けてあげる。何回も何回も谷間に中出しできるよ❤楽しみだよね？,Even after you cum; I'll keep squeezing and pumping you until you're drained dry~ You'll be able to keep cumming into my cleavage over and over again!❤ Isn't that exciting?
エナジー枯れて死んじゃうまでずーっと気持ちいいよ❤おっぱいのこと、もっともっと好きになっちゃうかも。,It's going to feel so good... right up until you're completely drained~❤ By the end; you might just fall even deeper in love with my tits.
そろそろとどめにしようか。パイズリをさらに早くしてっと・・・・❤,Let's wrap this up; shall we? I speed up the movement of my tits...❤
ふふ、腰が跳ねたね。それじゃあ、上にあがってきた敏感な亀さんを、おっぱいでむぎゅー❤幸せいっぱいに押しつぶしてあげる❤,Hehe; I felt that little twitch in your hips. Then let me take care of that sensitive tip of yours~ I'll wrap it up in my boobies and squeeze you into pure bliss...❤
あひぃっぁ❤あぅっ❤あああっ❤,Ahhhn~❤ Ngh... Aahhh~❤❤❤
