default,
いいよ❤かわいいわたしの、ぷにぷにおっぱいで、\nお兄さんのことすぐイかせてあげるんだから❤,But that's fine!❤ My cute self and my squishy breasts will make big brother cum instantly!❤
あん❤おっぱいの中でびゅくびゅく出してる♪\nこんなにたくさん出したら、\nわたしのおっぱいだと余裕ではみ出しちゃうね❤,Ha!❤ You're pouring so much inside my breasts~♪ If you cum that much; it will easily gush out from my breasts~❤
大きさはそこそこだけど、わたしのパイズリ気持ちよかったでしょ❤\nふふん、戦うまでもなくたっぷりエナジーもらっちゃった❤\nラッキー♪,I'm not that big; but my paizuri felt really good; wouldn't you agree?❤ Eheh; I got so much energy without even having to fight...❤ Lucky me~♪
あは❤びくんびくんって脈打ってる♪\n足に踏まれて我慢できなかったねー❤,Aha!❤ It's pulsating! You couldn't hold back at all when I stepped on you right~❤
おちんちんを踏んづけられて射精するなんて、\nお兄さんのへんたーい❤,Cumming from being stepped on... Big brother; you're a pervert~❤
くすくす❤おちんちんからどぴゅどぴゅ～って\nわたしの手の中にたくさん出ちゃってる❤\nおちんちんさん、応援してもらえてうれしくなっちゃったのかなー❤,*Giggle*; it's coming out of your penis; there is so much inside my hand~❤ Mister Penis; did you get all happy from being cheered on?❤
わたしたちのために頑張ってくれてえらいえらい♪\nありがとうねー、なでなで～❤\nあは、またびゅって出した❤素直でえらいねー❤,Good job for doing your best for us Mister Penis.♪ Thank you; I'll pat your head; there; there~❤ aha; it came out again!❤ You're so honest; good job~❤
くすくす❤旗にくるまれながら射精しちゃった♪\nおちんちんこんな風にシコシコされてもイっちゃうなんて、\nお兄さんのおちんちん、ずいぶん弱いのね♪,*Giggle*❤ You came while being wrapped up in my flag.♪ Cumming from that kind of stroking; big brother's penis is pretty weak~♪
あは、旗から出してあげたら、すっごく蕩けた顔してる❤\nわたしの匂いにつつまれながらしこしこ～ってしてもらえて、\nよかったわね。雑魚モンスターさん❤,Aha; I'll pull you out from the flag; you are making such a melted face.❤ It was nice to be stroked while being wrapped in my scent right? You small fry monster~❤
ううっ、我慢できない・・・❤,Auuuh; I can't hold back...❤
んー？どうしたのって、あれ・・・。\nぷぷっ、わたしでオナニーし始めちゃったんだ❤,Mmh? What is it; ah... *Giggle*; so you started masturbating because of me.❤
オナニーって、自分でおちんちんさわって射精しちゃうことでしょ？\nなんで男の子ってそんな風に自分から負けちゃうんだろうね。\nいまは大事な試合中なのになー❤,Masturbating is when you touch your penis by yourself to cum right? I wonder why boys make themselves lose on their own like that. Even though you are in the middle of an important battle~❤
ま、いいや。わたしたちのために負けてくれるっていうなら、\nお兄さんは今から味方♪ちゃんと応援してあげないとね❤,Well; that's fine. If you are trying to lose for our sake; it means that big brother is your ally from now one!♪ I need to properly encourage you~❤
ほら、お兄さんの耳の近くで・・・❤\nふれーふれー、おちんちんしこしこがんばれー・・・❤\nしこしこ、しこしこ、かっこいいぞー・・・❤,Here; I'll get close to big brother's ear...❤Heeeey~ Hooooo~ Do your best stroking your penis...❤ Stroke; stroke; you are soooo cool...❤
はう、はううっ❤ぞくぞくするぅ・・❤,Ha; hauu; it's making me shiver...❤
くすくす❤しこしこするの上手だね❤\n応援にこたえて、さっきより一生懸命にしこしこできて、\nえらいぞー❤,*Giggle*❤ You are so good at stroking~❤ Compared to earlier; my cheers made you stroke so eagerly; good job~❤
おちんちんさんがんばれー・・・❤おにいさんもがんばれー・・・❤\n試合中だけど、ファンのみんなのこと裏切って、\nしこしこしこしこ♪手を止めずにびゅびゅっしようねー❤,Mr. Penis; do your best~❤... Big brother; do your best~❤... We are in the middle of a battle; but betray your fans; stroke; stroke; stroke; stroke~♪ Until you cum; let's keep going without stopping your hand at all~❤
おちんちんさんがんばれー・・・❤おにいさんもがんばれー・・・❤\n試合中だけど、仲間のこと裏切って、しこしこ、しこしこ❤\n気持ちよくなってわたしたちのためにエナジー出しちゃえー・・・❤,Mr. Penis; do your best~❤... Big brother; do your best~❤... We are in the middle of a battle; but betray your allies; stroke stroke; stroke stroke~❤ Feel good and pour out plenty of energy for us~...❤
わたしに応援されるとどんどん元気になっちゃうね❤\nおちんちんどんどん固くなって、もっともっと敏感になっちゃうね❤\n自分で触ってるだけで、あへあへになっちゃうよわーいおちんちん❤,Seems like you're getting in the mood more and more from my cheering~❤ Your penis is becoming harder; and you're getting more sensitive too~❤ Getting all flustered from touching your weaaaaak penis.❤
ほら、がまんなんてしなくていいんだよー❤\nおにいさんはがんばっててすごい❤とってもかっこいい❤\nだから気持ちよく、びゅってしちゃっていいの❤,Come on; it's fine if you don't hold it in~❤ Big brother's perseverance is impressive.❤ You're so cool.❤ So it's fine to cum blissfully~❤
出して、出して❤わたしの応援に合わせて、\n手を早く動かして、びゅーって気持ちよくおもらしして❤,Cum; cum !❤ Stroke it fast in rhythm with my cheers; and reach a pleasant orgasm~❤
ほら、さん、はい♪\nふれー❤ふれー❤おにいさん♪\nしこしこ♪しこしこ♪びゅっ、びゅっ、びゅーー❤,And... start! Here we go~♪ Keep going~❤ keep going~❤ Mister!♪ Stroke stroke;♪ stroke stroke;♪ spurt; spurt; spuuuuuurt~❤
あはは❤おもいっきり射精できてえらいねー❤\n見てみて、こんなに出ちゃってる❤\nお兄さんのエナジーがいっぱいもらえて、んー、おいしい♪,Ahaha~❤You came so much; good job~❤ Look; look; I got a lot of Big Brother's energy since you came so much; mmmh; yummy!♪
わたしけっこうダメージ受けてたからお兄さんのサポート、\n助かっちゃった♪\nわたしたちのためにシコシコしてくれてありがとうねー❤,I took quite a lot of damage; so Big Brother's help is a big help.♪ Thank you for stroking it for our sake~❤
全然ダメージ受けてなかったけど、\nでもエナジーくれてうれしいよ❤\nわたしたちのためにシコシコしてくれてありがとうねー❤,I didn't take any damage; but I'm happy you still gave me your energy~❤ Thank you for stroking it for our sake~❤
んふふ❤お兄さんもオナニー？\nわたしたちのために、エナジーぴゅっぴゅっしてくれるんだ❤\nやさしーい❤,*Giggles*❤ You are masturbating too Big Brother ? You'll spurt out your energy for us; you're so kind~❤
わたしたちのために負けてくれるっていうなら、\nお兄さんも今から味方だよ。\nちゃんと応援してあげないとね❤,Since you are trying to lose for us; that means Big Brother is our ally now. I need to properly encourage you.❤
ほら、お兄さんの耳の近くで・・・❤\nふれーふれー、おちんちん♪しこしこがんばれー・・・❤\nしこしこ、しこしこ、かっこいいぞー・・・❤,I'll get close to your ear and...❤ do! your! best! stroke your penis♪ do your best...❤ Stroke; stroke; you're so cool...❤
はう、はううっ・・❤,Ha-a; Hau-u-u...❤
くすくす❤しこしこするの上手だね❤\n応援にこたえて、一生懸命にしこしこできて、\nえらいぞー❤,*Giggles*❤ You're so skilled at stroking your penis~❤ You are stroking your penis with all your might thanks to my cheers; gooooood job~❤
仲間が応援されてるの見てたら、ぼくも応援されたいよーって\n我慢できなくなっちゃったんだよね❤\nわたしのかわいい声で、がんばれ～って言ってほしかったんだよね❤,When you saw your ally getting cheered on by me; you thought "I-I want to be cheered on too"; right? You couldn't hold back; right?❤ You wanted me to encourage you with my cute voice; right...❤
ほら、おちんちんさんがんばれー…❤おにいさんがんばれー…❤\n試合中だけど、ファンのみんなのこと裏切って、\nしこしこしこしこ♪手を止めずにびゅびゅっしようねー❤,Mr Penis; do your best~❤ Big Brother; do your best~❤ We are in the middle of a battle; but betray all your fans and stroke yourself a lot.♪ Let's keep going until you spurt~❤
ほら、おちんちんさんがんばれー…❤おにいさんがんばれー…❤\n試合中だけど、仲間のこと裏切って、しこしこ、しこしこ❤\n気持ちよくなってわたしたちのためにエナジー出してー❤,Mr Penis; do your best~❤ Big Brother; do your best~❤ We are in the middle of a battle; but betray your allies; stroke; stroke; stroke.❤ Feel good and pour out plenty of energy for us~❤
わたしに応援されるとどんどん元気になっちゃう❤\nおちんちんどんどん固くなって、もっともっと敏感になっちゃう❤\n自分で触ってるだけなのに、頭の中があへあへぇ❤お顔もとろーん❤,Seems like you're getting in the mood more and more from my cheering~❤ Your penis is becoming harder; and you're getting more sensitive too~❤ Your just touching yourself; but your head is becoming stupid; and your face is melting~❤
くすくす❤がまんなんてしなくていいんだよー❤\nおにいさんはがんばっててすごい❤とってもかっこいい❤\nだから気持ちよく、びゅってしちゃっていいの❤,*Giggles*❤ It's fine if you don't hold it in~❤ Big brother's perseverance is impressive.❤ You're so cool.❤ So it's fine to cum blissfully~❤
出して、出して❤\nわたしの応援に合わせて、手を早く動かして、\nびゅーって気持ちよくおもらしして❤,Cum; cum !❤ Stroke it fast in rhythm with my cheers; reach a pleasant orgasm by spurting it out~❤
あはは❤おもいっきり射精できてえらいねー❤\n見てみて、お兄さんもこんなに出しちゃったんだよ❤\nエナジーでどろどろぉ❤,Ahaha~❤You came so much; good job~❤ Look; look; I'm sticky with all of Big Brother's energy~❤
マスターくんもオナニーして負けちゃったね❤\nわたしに応援してもらえるなら試合に負けてもいいって\n思っちゃったんだ？かわいい～❤,Mr Cardmaster lost from masturbation too.❤ Did you think it was fine to lose the match if you could get my cheers? Soooo cute~❤
このままみんなでシコシコして、\nわたしたちに負けちゃう？もう{オナニー回数}人も負けたんだもん。\nどうせ勝てないよ？くすくす❤,Should everyone start masturbating and lose to us that way? I mean; {オナニー回数} people have already lost; you can't win right? *Giggles*❤
うう、つよい…。わたしだって結構魔力のバリアが固いのに…。,Uuu; so strong... Even though my magic barrier is pretty hard...
でもね、まだ負けないんだから❤\nおにいさん、わたしおっぱい結構大きいんだよ？\nほら、見てぇ❤,But; I'm not done yet.❤ Big brother; my breasts are pretty big you know? Here; look.❤
えへへ、服のボタンを外して、\n生おっぱいだよ～❤\nねー、ここの大きさはけっこうあるでしょ❤,Ehehe; I unbutton my clothes and; naked breasts~❤ Heeey; I'm pretty big here right?❤
え？お前のおっぱいになんか興味ないって？\nぶー、わたしが子供っぽいからってバカにして…。\nで、も…❤,Eh? "I don't have any interest in your breasts" you say? Pfft; because I have a childish figure you're mocking me... How-e-ver...❤
おっぱい見せてからずっとじーーって見てるし、\nおちんちんもぴくぴくしてるよねー❤\n本当は興味あるんでしょー❤おにいさんのエッチ❤,You've been staring at my breasts from the moment I showed them; and your penis has been twitching too~❤ In truth; you are interested~❤ Big bro; you pervert~❤
う、ちがっ、それは…。,Uh; y-you are wrong; I...
ふふ、興味ないなら興味ないでいいよ❤\nお子様おっぱいなんて興味ないって言うんなら、\nおっぱいで何をされてもかっこいいおにいさんは耐えられるよねー。,*Giggles* If you're not interested; that's fine~❤ If you're saying you don't have any interest in my child breasts; then it doesn't matter what I do with my breasts; Big Brother can withstand it right?
ゆっくり近づいていくから攻撃しちゃダメだよ？\nおにいさんのつよさを見せてみて❤\nお子様おっぱいと勝負して、どっちが勝つかな～❤,I'll slowly get closer to you; so you shouldn't attack me okay? I want Big Brother to show me his strength~❤ In a match with my child breasts; who would win?❤
きゃう！ううっ、いじわる～。,Ufff! uuuuu; you meany~
くすくす❤時間切れ❤\n何もしないでボーっと立ってるってことは、\n挟んでもいいよってことだよねー❤,*Giggles* Time's up!❤ Standing there without doing anything; that means it's fine for me to sandwich your penis right~❤
あは、挟んでもいいんだー❤\nすごーい、女の子の挑戦を断らないなんて、\nおにいさん、かっこいい～❤,Aha; it's fine for me to sandwich it~❤ Incredible; not declining a girl's challenge like thaaaat; Big Brother; you're so cool~❤
それじゃいくよ❤\nおにいさんは立っててね。えい、むにむに～❤,Okay; here I go.❤ Stand upright Big Bro; here I go *squeeze*❤
あひぃっ・・・❤,Aaaah...❤
って、あれあれ～❤\nもしかして挟まれてすぐ射精しちゃったの？,Eh? Mmh; mmh~ Are you gonna cum just from me sandwiching it?
くすくすくす❤\nおにいさんのおとなちんちん、よわーい❤\nお子様おっぱいにすぐ負けちゃったね❤ぷぷぷっ❤,*Giggles* Big Bro's adult penis is sooo weak~❤ You instantly lost to my child breasts.❤ Pfffft.❤
はうぅっ・・・❤❤\nすべすべする・・・❤ああっ・・・❤,Haaaau; So... So soft; aa...❤
えへへ、お肌が若いからすっごくすべすべなの❤\nそれにー、体温もちょっと高いからー、\nおちんちん包まれたら気持ちいいんだよー❤,Ehehe; I'm young so my skin is super soft.❤ Aaaaand; my body's temperature is a bit higher; so your penis feels good from being enveloped.❤
でもでも、おにいさんのおとなちんちんなら余裕だよね❤\nこうやって先っぽばっかりぐにぐにっていじめられても・・・❤,But! But! For Big Bro's adult penis; it's easy right?❤ Even if I press only against your tip again and again...❤
ぎゅーってしながら、根元までぱんぱんってこすりつけても・・・❤,Even if I push your penis in; all the way to the base while squeeeeeezing thight...❤
おにいさんのおとなちんちんなら全然我慢できるもんねー❤,Big Bro's adult penis can totally withstand it right~❤
ってあれあれ～❤\nおちんちんから透明なおつゆがでて、\nおっぱいがぬるぬるになってるよ？,Ah but~ Some clear fluids are coming from your penis; my breasts are becoming all slimy.
おちんちん気持ちよくて降参しちゃうのかなー❤\nお子様おっぱいに負けて、びゅっびゅ～ってしちゃうのかなー❤,Is your penis feeling so good that it's surrendering?❤ Are you gonna lose to my child breasts and go spurt~ spurt~❤
にひひ❤がんばれがんばれ❤\n小さい女の子のおっぱいなんかに負けるな❤\nきもちよくて腰が浮いちゃっても、がまん❤がまん❤,Hihihi.❤ Do your best; do your best!❤ Don't lose to the breasts of a small girl~❤ Even if it feels so good that your hips start to float; hold it.❤ Endure.❤
はぅうっ、ううっ❤\nだめっ、むぎゅってつぶされてぇ❤ああっ、耐えられないっ❤❤,Haaauuu; uuu. I c-can't; crushing me with the s-squeeze.❤ A-a; I can't endure!❤❤
あは、お子様おっぱいに興味ないって言ってたのに、\nもう負けちゃうんだー❤\nおにいさんのおとなちんちん、よわーい❤,Aha; even though you said you are not interested in my child breasts; you are already lost~❤ Big Bro's adult penis is sooooo weak~❤
ねー、弱いって言われて悔しいよね❤\nほらぁ、カッコ悪いお漏らししないように、我慢がんばれー❤\nおっぱいずりずり激しくされても、お漏らししちゃダメ❤,Hey; it's frustrating to be told you are weak right?❤ Come oooon; in order to not make a very uncool mess; do your best holding it in!❤ Even if I strongly rub you with my breasts; you can't cum.❤
むにーって押し付けながら、\nぐちゅぐちゅぐちゅって気持ちいいリズムで動かされても、\n気持ちいいの我慢だよ～❤,Even if I press against you and squeeeeeeze tight; while my rhythmical movement make you feel so good it makes lewd squelching sounds... Hold back the pleasure~❤
いひひ❤おちんちん降参しちゃった❤\nお子様おっぱいに白いおしっこお漏らしさせられちゃったねー❤,*Giggles* Your penis gave up.❤ You made a white mess all over my child breasts~❤
エナジーたっぷり出してくれたから、\n体も全回復❤\nおとなの男ってたいしたことないな～❤,Since you gave me so much energy; my body made a full recovery!❤ Adult men aren't that big of a deal~❤
うう、つよい人ばっかりだよぉ…。,Ugh; there are only strong people here...
でもね、まだ負けないんだから❤\nおにいさんもわたしのおっぱい見てみたいでしょ？\nえい❤,But you know; I haven't lost yet.❤ Big brother; you want to see my breasts right? Look.❤
えへへ、服のボタンを外して、おっぱいだよ～❤\nねー、ここの大きさはけっこうあるでしょ❤\nこれでね、さっき別の人は負けてくれたんだー❤,Ehehe; I removed the button of my clothes; and here are my breasts~❤ Heeeeey; I'm pretty big there right? Just before; someone else to this too~❤
手をぐーにしたときの大きさより大きいから、\nおちんちんだって頑張れば挟めるんだよ❤\nむにむにってしたら、えっちでしょー❤,There are bigger than your hand when it makes a fist; so if I tried I could sandwich your penis.❤ It's lewd when I squeeze them together right?❤
え？わたしのおっぱいになんか興味ないって？\n自分は誘惑に負けないって？\nくすくす❤そんなこと言ってもぉ・・・❤,Eh? You aren't interested in my breasts you say? And you won't lose to such seduction? *Giggles* Even if you say thaaaat...❤
おっぱいじーーって見てるし、\nおちんちんもぴくぴくしてるよねー❤\n本当は興味あるんでしょ❤おにいさんのエッチ❤,You are still staring at my breasts; and your penis is throbbing too~❤ In reality; you are interested.❤ Pervert big brother.❤
ふふ、興味ないなら興味ないでいいよ❤\nそれなら、お子様おっぱいに何されても\nかっこいいおにいさんなら耐えられるよねー。,Eh eh; well if you aren't interested that's fine.❤ In that case; no matter what my child breasts do; my cool big brother can handle it.
ほら、おにいさんは負けないんでしょ？\nお子様おっぱいと勝負して、力試ししようよ～❤\nおとなおちんちんのかっこいいところ見せて見せて～❤,Okay; you won't lose right? Let's have a contest with my child breasts and test your strength that way~❤ Show me your penis' cool side; show it to me~❤ 
って、あれあれ～❤\nもしかしておにいさんも挟まれてすぐ射精しちゃったの？,Eh? Wait wait~❤ Is big brother gonna cum just from being sandwiched too?
くすくすくす❤\nおにいさんたちのおとなちんちん、みんなよわーい❤\nお子様おっぱいにすぐ負けちゃうんだね❤ぷぷぷっ❤,*Giggles* All my big brothers adult penis are sooooo weak.❤ You all lose instantly to my child breasts.❤ Pfft.❤
いひひ❤がんばれがんばれ❤\n小さい女の子のおっぱいなんかに負けるな❤\nきもちよくて腰が浮いちゃっても、がまん❤がまん❤,Ihihi❤ Do your best! Do your best!❤ Don't lose to a small girl's breasts.❤ Even if you feel so good that you lose strength in your hips; hang in there.❤ Hold it back.❤
はぅうっ、ううっ❤\nだめっ、きもちよくてっ、もうっ・・・❤,Haauua; uuu...❤ I-I can't; it feels too good; I'm cu-...❤
あは、お子様おっぱいになんて興味ないって言ってたのに、\nもう負けちゃうんだー❤\nおにいさんのおとなちんちん、よわーい❤,Aha; even though you said you had no interest in my child breasts; you already lost~❤ Big Bro's adult penis is soooo weak~❤
おちんちん膨らんできちゃうね❤\n先っぽがパンパンになって、どんどん腰も前に出ちゃうね❤\nイク寸前の敏感おちんちんずりずりずりってされたら～・・・❤,Your penis is swelling.❤ And your tip... you're ready to burst; you're pushing your hips forward even more.❤ A penis on the edge of cumming; if I rub it...❤
いひひ❤おちんちん降参❤\nお兄さんもお子様おっぱいに白いお漏らしさせられちゃったねー❤,Ihihi; your penis has surrendered.❤ Big Brother has painted my child breasts white too~❤
くすくす❤上手なしこしこだったね❤\nわたしの応援で元気になれた？\n試合に負けちゃったのに、気持ちよさそうな顔ー❤,*Giggles* That was such skillful stroking.❤ Did my cheers make you feel better? You lost a match; but your face... seems like it felt good~❤
あは、おっぱいをどろどろにされちゃった❤\nわたしのおっぱい柔らかくて気持ちよかったでしょ？\nくすくす❤,Aha; you made my breasts all sticky.❤ Did my soft breasts feel good? *Giggles*❤
あは、マゾお兄さんの負けー❤\n足で踏まれてすぐお漏らしして、雑魚ちんちんなんだね❤\nくすくす❤,Aha; my masochist big brother lost~❤ Cumming so quickly from being stepped on; your penis is a small fry.❤ *Giggles*❤
きゃはは❤おちんちんさんいい子だねー❤\nわたしのおねがい聞いてくれて、エナジーびゅくびゅく❤\nマスターくんは動けなくなっちゃった❤,Hahahaha; your penis is such a good kid~❤ It listened to my pleads and spurted lots of energy.❤ Mr. Cardmaster can't move anymore.❤
がんばってくれたお礼に、ほら亀さんのところを、\nなでなでなで♪\nあは、すっごくビクビクして喜んでる～❤,As a reward for doing your best for me; I'll grab your tip and... rub; rub; rub!♪ Aha; you are so happily trashing around~❤
きゃは❤旗にくるまれたままびゅくびゅくびゅく～❤\nかっこわるいお漏らししちゃったね❤\nんー、気持ちよすぎてもう立てないの？おにいさんよわーい❤,Haha!❤ You came while being wrapped up in my flag.❤ Such an uncool way of cumming.❤ Mmmh; it felt so good that you can't stand anymore? Big Bro is sooo weak.❤
地面にころんで、旗の中でもぞもぞしてて、\nぷぷっ、いもむしみたい❤,You're feel on the ground; wiggling around under my flag... Pfft; you look just like a little caterpillar~❤
{自分}にエナジーを搾り取られた僕は、体力を失い、闘技場の地面に膝をついていた。,After having my energy drained by {自分}; I lost my strength and found myself kneeling on the arena floor.
ふふ、わたしの勝ちね。\n光の盾のデッキは強かったでしょう？\nこれが学園最強の実力よ。それにしても・・・。,Fufu; looks like I win. My defensive Light deck was pretty strong; wasn't it? This is the true power of the academy's strongest. Although...
この子があなたにとどめを刺すだなんて思っていなかったわ。\n下級モンスターにみっともなく負けて、\n無敗のルーキーは小さい子が弱点だったのかしら？くすくす❤,I never expected this little one to deliver the finishing blow to you. Losing so pathetically to a lower-class monster... Could it be that the undefeated rookie's weakness is small-framed girls? *Giggle*❤
わたし、小っちゃくてもレディだもの。\nマスターくんなんて、簡単に倒せちゃうんだよ❤,I may be small; but I'm still a lady. I can easily handle someone like this master here.❤
最近は女の人とばっかり戦ってたから、\n男の子と戦うのはひさしぶりだったな～❤\nわたしのエッチな攻撃、気持ちよかった？,I've been fighting women lately; so battling a boy was actually pretty~❤ Did my naughty attacks feel good?
って、あ、そっか❤\n攻撃される前におちんちんシコシコして負けちゃったんだっけ❤\nぷぷぷっ、かっこわるーい❤,Oh wait; that's right.❤ You lost before I even attacked you! You stroked your cock and ended up cumming all by yourself.❤ Pffft; how embarrassing~❤
最近は女のマスターとばっかり戦ってたから、\n男の子と戦うのはひさしぶりだったな～❤\nわたしのエッチな攻撃、気持ちよかった？にひひ❤,I've been fighting female masters lately; so battling a boy was actually pretty refreshing~❤ Did my naughty attacks feel good? *Giggle*❤
ううっ・・・❤,Uugh...❤
悔しそうな顔はうわべだけで、欲情が隠せていないわね。\nあんなに勢いよく出したのに、まだ搾り取られ足りないのかしら？\nまったく❤,I can tell how shallow that frustrated look on your face is; you know. You can't hide how excited you still are. You just shot out so much; and yet you still want me to milk you more; don't you? Honestly...❤
でも今は、いったんこれで終わりにしましょう。\n今日は歴史に残る試合だもの。\nみんなわたしたちの反応を待っているわ。,But let's call it here for now. Today was a match for the history books. Everyone's still waiting to see how it ends.
