default,
Bランクの壁を突破し、\nAランクにたどり着けるマスターはごくわずか！\nさあ、厳しい挑戦が幕を開けます！,Cardmasters who break through B-rank wil at long last have a chance at the elusive A-rank! Now then; let's see what kind fierce challenge is in store!
さてそんな彼の最初の対戦相手は、この人！\n西の鉱山地域で守護者を担当しているジェミニ選手だ！,Let's get this underway! And now; for his first adversary... behold! The guardian in charge of the west mining region; it's Cardmaster Gemini!
どうも～、よろしくね。,Greetings~ Let's have a good battle; OK?
ジェミニ選手といえば宝石カードの使い手！\nきらめく宝石の力で味方や自身を強化し、\nさらに最上級モンスターの召喚も宝石の力でサポート！,I'm told Gemini is a Gem card specialist! She not only uses them to strengthen herself and her allies; but the power of her glittering gems can also help her summon an extra powerful advanced-level monster!
華やかな見た目とは裏腹に、かなり強力な彼女のデッキ、\n無敗のルーキーは太刀打ちできるのでしょうか！\n上級者同士のバトルから目が離せません！,Don’t be fooled by her boujee appearance. Her deck is incredibly strong and will prove quite the challenge for our undefeated rookie! This is one high-class bout you won't want to miss!
無敗のルーキーくん、\n噂で聞いたけど、あなたが西の村にいた盗賊たちを退治してくれたらしいね。\nありがと～。,Undefeated Rookie; I heard a rumor that you took care of the bandits at West Town. Thanks for that~
あの村はわたしの管轄地域のひとつなの。\n例の侵攻作戦やら、モルゲンでの祭りやらで\nちょうど留守にしてたからさ、助かっちゃった。,That town happens to be part of my territory. I couldn't be there myself right now because of the invasion strategy meeting and the festival happening at Morgen; so you really saved me.
お礼に・・・。試合が終わった後、\n勝負関係なしにパイズリしてあげよっか❤,As a reward for your deed... How 'bout I rub your cock between my boobs a little after the match? Win or lose~❤
ほら、わたしのおっぱい大きいでしょ？\n重くて重くて肩が凝るんだけど～、\nパイズリするにはいい感じのおっぱいだと思うよ？どうかな～❤,Look; my breasts are nice and big right? Though their massive weight really make my shoulders stiff~ They're the perfect kind of tits for boobjobs no? I wonder you'd think of them~
ジェミニは肘置きに両手を乗せながら、ゆさゆさとおっぱいを揺らして見せた。重力に任せて長く伸びた谷間が、ぶるんぶるんと揺れて、刺激的な光景を提供している。,Gemini placed both of her hands on her armrest; and gently swayed her breasts back and forth. The weight of her boobs naturally made a deep line of cleavage that jiggled and bounced; creating an incredibly provocative sight.
うぐっ・・・・❤,My gosh...❤
あ、この肘置きは～、\nおっぱいが重たいのが少しでも楽になるようにって持ち込んでるの。\n別に武器とかじゃないよ？,Ah; this armrest here~ I brought it with me to make the weight of my breasts a little more comfortable. It's not some kind of weapon or anything; you know?
って、あは、おっぱいガン見してるね❤\n今のあなたには肘置きのことなんてどうでもいいかな～？\nくすくす❤,That said. Aha! You're really staring at my boobs; aren't you?❤ I suppose an armrest is the last thing on your mind right now~ *Giggle*
ここから見て分かるぐらいズボン膨らんじゃってるし・・・❤\nわたしの巨乳を見て、\n試合後のご褒美パイズリ、想像しちゃった？気が早いな～❤,I can tell from here you're getting rock hard...❤ Looking at my massive boobs made you imagine me rewarding you with your cock between my tits after our match; right? So eager~❤
むらむらしちゃったなら、さっさと降参しちゃってもいいよ？\n君が勝とうが負けようが、パイズリご奉仕が待ってるわけだし・・・❤,If you've got those urges; then why don’t you give up right now? Win or lose; I'll reward you with a boobjob either way...❤
期待でガチガチになっちゃったあなたのチンポ、\nわたしの大きいおっぱいで、早く挟みたいなぁ～❤\nなーんてね。くすくす❤,I just wanna wrap my huge boobs around your throbbing; needy dick so bad~❤ Not! *Giggle*
ジェミニはまたゆさゆさとおっぱいを揺らして挑発してくる。だぷんだぷんと揺れるおっぱいの動きはあまりに蠱惑的で、このままでは目が釘付けになってしまいそうだ。,Gemini kept provoking me; swaying her swinging boobs again. The way her breasts swung was so utterly captivating; I just couldn’t take my eyes off them.
僕は・・・。,I...
意志を強く持って武器を構えた,Held up my weapon; steeling my will.
彼女の胸に見とれてしまった,'They’re so sexy... Can't look away...'
いやいや、ちゃんと気を強く持たないと！Bランクの大事な初試合、そんな浮ついた気持ちで戦うわけにはいかない！,No no; I need to stay focused! This is my first important B-rank match. I can't afford to get distracted now!
お、持ち直したね？キリッとしちゃって、\nかっこいいじゃん❤\nやっぱ挑戦者はそうこなくっちゃねー。,Oh; did you manage to calm down? Aren’t you handsome; putting yourself together like that.❤ So you still plan to face me like a true challenger?
それじゃご褒美のパイズリはいったん忘れて、\nバトルをしよっか。\nわたしのジェムデッキ、強いけど勝てるかなー❤,Well then; let's forget about that boobjob reward for now and battle; shall we? My gem deck is pretty strong; but who knows; winning might be possible~❤
（ううっ、だめだ・・・。目が離せない・・・❤）,(Uugh... It's no good. I can’t take my eyes off them...❤)
まだ試合も始まっていないというのに、僕は彼女の体にすっかり夢中になってしまった。おっぱいに視線が吸い寄せられて、何も考えられなくなってしまう。,Even though the battle hadn't started yet; her body had already put me in a deep trance. My gaze was helplessly drawn to her breasts; and I couldn't think about anything else.
くすくす❤早くもメロメロだねー❤\n別に誘惑するためじゃなくて、ほんとにお礼のつもりだったんだけど、\n悪いことしちゃったかな？,*Giggle*❤ You really fall in love quickly; don't you?❤ I wasn't even trying to seduce you or anything. I honestly just wanted to offer you a little thank you. Maybe I went a bit too far.
Bランクにもなって、\nパイズリの約束だけでそんなになっちゃうなんてなー❤\nわたし、あなたのこと少し心配になっちゃったよ。,Even after you got B-rank; the promise of a boobjob has made you like this~❤ I'm starting to get concerned about you~
ま、いいや。それじゃあさっそくはじめよっか。\nあなたはそこでボーっとしててね。\nわたしから近づいて、パ・イ・ズ・リ、してあげる❤,Well; not that I mind. Now then; shall we get started? You can just space out; OK? I'll come closer and give you a nice... Ti~tty~fuck~❤
決まったー！{主人公}選手の勝利です！,The match is decided! Victory goes to {主人公}!
Bランクになってからもその実力は健在！\nジェミニ選手を速攻でねじ伏せました！\n無敗のルーキー、強い！強すぎる！,Even after reaching B-Rank; their skill is still second-to-none! They made short work of Gemini in record time! Our undefeated rookie is strong! Too strong!
ジェミニ選手も、相手をあと一歩と言うところまで追い詰めましたが、\n惜しくも敗北！「無敗」の冠は伊達ではない！\n我らがルーキーが今回も接戦を制しました！,Gemini pushed their opponent to the brink; but ultimately fell short! That "undefeated" title isn't just for show! Our rookie claims another close victory!
ジェミニ選手も健闘しましたが、無敗のルーキーが危なげなく勝利！\n昇格戦でメロディ選手を破ったその腕は、\nBランクの強敵たちにもいかんなく発揮されています！,Gemini may have fought well; but that didn't stop our undefeated rookie from securing yet another easy win! First they defeated Melody during their promotion match; and now they're defeating strong B-Rank cardmasters!
このまま勝ち進んでいけば、史上初の、\n一大会でFランクから一気にAランク昇格という\n偉業の可能性も見えてきます！,At this rate; we might witness an unprecedented feat—a competitor rising from F-rank all the way to A-aank in a single tournament!
これはロマンがありますね！次の試合が今からもう楽しみです！,Now that's something special; don't you think? I'm already getting excited for the next match!
ううっ・・・。つよぉ・・・。\n守護者としてやってきて、腕には自信があったんだけどなぁ。,Ugh... You're strong... And I was so confident in my abilities coming here as a guardian as well.
わたしもあなたがAランクまで行っちゃうところ、\n見たくなってきちゃった。\n応援してるから、後の試合も頑張ってね。,You know; I think I'd like to see you reach A-rank; too. I'll be rooting for you; so do your best in the upcoming matches; OK?
・・・♪,...♪
あ、それと試合前に言ってたこと、ほんとだから。\n闘技場の受付のところにいるからさ、あとで話しかけてね。,Oh; and what I promised you at the start of our match? I mean it~ I'll be at the arena reception; so come talk to me later.
西の村を助けてくれた、お礼のパイズリ❤\nちゃんとしてあげる❤,A special boobjob as thanks for saving the western village~❤ A proper; full on session~❤
闘技場の勝利報酬を得た！,Obtained a reward for winning in the arena!
先攻はあなたからだね～。なにを出してくるのかな？,Looks like you start first~ I wonder what you'll play...
ふふふ、バトル開始だね。\nおっぱいに見とれている間に～、しっかり盤面を整えちゃうよー。,Fufufu; the battle begins. I suppose I'll just set up my field while you're busy staring at my tits~
先攻はわたしだね。\nんっとー、どういう動きにしよっかなー。,Looks like I have the first move. Hmm; what strategy should I use...?
(ううっ・・・・❤),(Nngh...❤)
ドロー。,Draw.
ドローするよ。,I'll draw.
モンスターをコストにして、わたしの切り札行くよー。\n宝石のきらめきを一身に支配する女王様、\nあらわれよ、{使用カード}！,I'll sacrifice this monster to bring out my trump card! The queen who commands the radiance of jewels; come forth; {使用カード}!
モンスターをコストにして、行くよー。\n{使用カード}を上級召喚！,I'll use a monster as cost to summon {使用カード}!
モンスターをコストにして、{使用カード}を上級召喚！,I'll use a monster as cost to tribute summon {使用カード}!
{使用カード}を召喚～。,Summoning {使用カード}~
そうそうこのカードはね、\nすべてのカードの対象を引き寄せるの。\nわたしもあなたも{使用カード}以外を対象に選択できなくなるよ。,This card attracts all other card effects to itself. Neither of us can target anything except {使用カード}.
あらゆるカードはこの子のために～ってわけだねー。\n絢爛豪華な{使用カード}。\nその魅力に服従させてあげるー❤,All cards exist for her benefit~ The dazzling and beautiful {使用カード}! I'll make you submit to her charm.❤
ううっ、あうう・・・❤,Nngh; ahh...❤
ん～？復活したのになんでそんなうっとりしてるの？\nあー、そっか自滅しちゃった子か。\n気持ちよく負けたのが忘れられないんだ❤,Hm? Why are you looking so dazed after being revived? Oh right; you're the one who self-destructed. I guess you can't forget how good it felt to lose; can you?❤
もっとまともな子を復活させればよかったのに。\nもしかして味方がやられちゃって、ルーキーくんも焦ってるのかな？\nくすくす❤,You should've revived someone more useful. Or maybe the rookie's getting desperate now that his allies are being taken care of? *Giggle*❤
さらにもう1枚発動～。,I'll activate another card.
{使用カード}が場に出たとき、効果発動～！\nデッキから「{%%60022}」を手札に加えるよ。,When {使用カード} enters the field; its effect activates! I'll add "{%%60022}" from my deck to my hand.
{使用カード}が場に出たとき、効果発動～！\nデッキから「{%%60022}」を１枚サーチするよ。,When {使用カード} enters the field; its effect activates! I'll search my deck for one "{%%60022}".
相手モンスターを破壊したとき、{使用カード}の効果発動～！\n相手を墓地から取り除き、宝石に変えちゃうよ～。,When an opponent's monster is destroyed; {使用カード}'s effect activates! I'll banish it from the graveyard and turn it into a gem.
相手モンスターを破壊したとき、{使用カード}の効果発動～！\nそのカードを宝石に変えてわたしの手札に加えちゃうよ～。,When an opponent's monster is destroyed; {使用カード}'s effect activates! I'll convert that card into a gem and add it to my hand.
ジェムカードが発動したとき、{使用カード}の効果発動～！\nランダムな相手モンスターの攻撃力を500ポイントダウン～。,When a Gem card is activated; {使用カード}'s effect triggers! A random opponent monster loses 500 attack points.
召喚に成功した時、{使用カード}の効果発動～！\nデッキから地属性モンスターを１枚サーチするよ～。,When successfully summoned; {使用カード}'s effect activates! I'll search my deck for one Earth attribute monster.
召喚に成功した時、{使用カード}の効果発動～！\n地属性モンスター１枚をデッキから手札に加えるよ～。,When successfully summoned; I activate {使用カード}'s effect! I'll add one Earth attribute monster from my deck to my hand~
ジェムカードが発動したとき、{使用カード}の効果を発動～！\n発動したカードとは違う種類のジェムカードを、\nデッキから１枚サーチ～！,When a Gem card is activated; I trigger {使用カード}'s effect! I'll search my deck for a different type of Gem card and add it to my hand!
ジェムカードが発動したとき、{使用カード}の効果を発動～！\n発動したカードとは違う種類のジェムカードを、\nデッキから１枚手札に加える～。,When a Gem card is activated; {使用カード}'s effect triggers! I'll add a different type of Gem card from my deck to my hand~
召喚に成功した時、LPを500払って\n{使用カード}の効果発動～！\nデッキから地属性魔法カードをランダムに１枚サーチするよ～。,When successfully summoned; I pay 500 LP to activate {使用カード}'s effect! I'll randomly search my deck for one Earth attribute Spell Card and add it to my hand~
召喚に成功した時、LPを500払って\n{使用カード}の効果発動～！\nデッキから地属性魔法カードをランダムに１枚手札に加えるよ～。,When successfully summoned; I pay 500 LP to activate {使用カード}'s effect! I'll randomly add one Earth attribute Spell Card from my deck to my hand~
ジェムカードが発動したとき、{使用カード}の効果を発動～！\n手札からレベル３以下のモンスター１体を特殊召喚～！,When a Gem card is activated; I trigger {使用カード}'s effect! I'll special summon one level 3 or lower monster from my hand!
ジェム魔法カードが発動したとき、{使用カード}の効果発動～！\nチャージを１つ貯めるよ～。,When a Gem Spell Card is activated; {使用カード}'s effect triggers! It's charge increases by 1~
ジェム魔法カードに合わせて、{使用カード}の効果発動～！\nチャージを１つ貯めるよ～。,In response to a Gem Spell Card; I activate {使用カード}'s effect and I'll gain one charge~
チャージを２つ消費して、{使用カード}の効果発動。\n宝石の力で相手に魅了を付与するよ～。,I consume two of my card's charges to activate {使用カード}'s effect; inflicting Charm on my opponent using the power of my beautiful gems~
宝石パワーでバリアを張っちゃうねー。\n自分の墓地にジェムが５種類以上あるとき、\n相手ターン開始時に、{使用カード}の効果発動～！,Time to put up a gemstone barrier! When there are 5 or more different Gem types in my graveyard; at the start of the opponent's turn; {使用カード}'s effect activates!
墓地にジェムが5種類以上あるから～、\n{使用カード}の効果発動～！自分フィールド上のすべてのモンスターに\nダメージを１回防ぐバリアを付与するよ～。,Since there are 5 or more Gem types in my graveyard; {使用カード}'s effect triggers! I'll grant all monsters on my field a barrier that blocks one instance of damage~
魔法カード「{使用カード}」を発動～！\n味方１人の攻撃力を200ポイントアップするね～。,I activate the Spell Card {使用カード}! I'll boost one ally's ATK by 200 points~
味方１人を対象にして{使用カード}を発動～！\n攻撃力を200ポイントアップするね～。,Targeting one ally; I activate {使用カード}! Their ATK increases by 200 points~
魔法カード「{使用カード}」を発動～！\n味方１人の最大HPを200ポイントアップするね～。,I activate the Spell Card {使用カード}! I'll increase one ally's max HP by 200 points~
味方１人を対象にして{使用カード}を発動～！\n最大HPを200ポイントアップするね～。,Targeting one ally; I activate {使用カード}! Their max HP increases by 200 points~
自分の墓地に他のジェムカードがあるとき～、\n魔法カード「{使用カード}」を発動～！\n味方１人の攻撃力を600ポイントもアップするよ～。,When there are other Gem cards in my graveyard; I activate the Spell Card {使用カード}! I'll boost one ally's ATK by a whopping 600 points!
500LP払って、{使用カード}を発動～。,I pay 500 LP to activate {使用カード}; 
発動時に、デッキから「ジェム」カードを１枚手札に加えるよー。,And when I do; I add one Gem card from my deck to my hand.
自分ターン開始時に、{使用カード}を発動～。\n墓地からジェムカードを１枚手札に加えるよ～。,At the start of my turn; I activate {使用カード}; adding one Gem card from my graveyard to my hand~
自分ターン開始時に、{使用カード}を発動～。\nジェムカードを墓地から１枚回収するね～。,At the start of my turn; I activate {使用カード}; and take one Gem card back from my graveyard~
手札から同じ名前のカードを3枚捨てて～、\n{使用カード}を発動～！,I discard three cards with the same name from my hand to activate {使用カード}!
同名カード３枚をコストにして、{使用カード}を発動～！\nデッキから捨てたカードと同じ属性で一番レベルが高いモンスターを特殊召喚するよー！,Using three cards with the same name as a cost; I activate {使用カード}! I'll special summon the highest level monster from my deck that shares the same attribute as the discarded cards!
{使用カード}を発動～。\n自分の手札に{使用カード}を２枚加えるよ。\nつまり、{使用カード}を１枚増やすってことだね。,I activate {使用カード}; adding two copies of {使用カード} to my hand—which basically gives me an additional card.
{使用カード}を発動～。\n{使用カード}は使うたびに分裂してもう１枚増えるよ。\n増えても意味がないようだけど、ふふ、使い道があるんだなー。これが。,{使用カード} activate~ Each time I use this card; it splits and creates another copy. Seems pointless; right? Fufufu; but there's actually a clever use for this~
魔法カード{使用カード}を発動～！\nモンスターに「再生」を付与して毎ターン回復させるよー。,I activate the Spell Card {使用カード}! I'll grant a monster "Regeneration" so it recovers HP every turn!
魔法カード{使用カード}を発動～！\nモンスターに200ポイントの「再生」を付与して、\n毎ターン回復させるよー。,I activate the Spell Card {使用カード}! I'll grant a monster 200 points of "Regeneration;" healing them every turn!
装備カード、{使用カード}を発動ー！\nレベル５以上のモンスターに装備して、\n墓地のジェムカードの数に応じて最大HPと攻撃力をアップ！,Equip card activate! {使用カード}! I'll equip this to a Level 5 or higher monster; boosting their max HP and ATK based on the number of Gem cards in my graveyard!
きらきらの首飾りでもっと華やかに♪装備カード、\n{使用カード}を発動～！\n墓地のジェムカードの数に応じて最大HPと攻撃力をパワーアップ！,Let's make things even more dazzling with this sparkling necklace~♪ I activate {使用カード}; which increases Max HP and ATK increase based on the number of Gem cards in my graveyard!
装備魔法カード発動！{使用カード}！,Equip Spell Card activate! {使用カード}!
魔法カードを発動！{使用カード}！,Spell card activate! {使用カード}!
トラップカードを発動！{使用カード}！,Trap card activate! {使用カード}!
カードをセットするね。,I'll set a card.
カードをセット～。,Setting a card~
いいことしてあげるね❤\n{防御カード}へ攻撃！,Hey {使用カード}; how 'bout I do something nice for you?
わたしからの攻撃だよー。\n{防御カード}に攻撃！,Here's my attack for you. Attacking {防御カード}!
攻めるよー。{使用カード}で{防御カード}を攻撃！,Now to attack~ {使用カード}; attack {防御カード}!
攻撃するね。{使用カード}で{防御カード}を攻撃！,It's time to attack; isn't it? {使用カード}; attack {防御カード}!
むうっ、何もできない…。ターンエンド…。,Mmgh... I can't do anything... End turn.
あうう、手札が詰まっちゃった…。ターンエンド。,Ahh; this hand isn't the best... End turn.
ターン終了するねー。,Turn end!
わたしのターンは終わりかな～。ターンエンド。,That's all for me~ End turn.
これでおしまいかなー。ターンエンド。,I think I'm done now~ End turn.
パイズリしてあげるねー。\nおっぱい大好きな人はー、わたしのおっぱい見てたら、\nやっぱりこれされたいって思うでしょ？ほら上からだぷんって挿入～❤,I'll rub your cock between my boobs for a bit; OK? I know all about you titty-fetishists~ Whenever you see my boobs; you can't help but want me to do stuff to you; can you? Watch this~ I'm going to drop my boobs down and slide your cock between them~❤
あは、谷間の一番奥までおちんちん届かないねー❤\n深くて重たいおっぱいに丸ごと飲み込まれちゃった❤,Aha; your dick can't even reach the deepest part of my cleavage~❤ It's completely swallowed up by my deep; heavy breasts.❤
敏感な亀さんも、扱かれたらたまらない竿の部分も、\nまるごとおっぱいでぱふぱふぱふ～❤\nどうせ我慢できないし、すぐに射精しちゃっていいよ～❤,Your sensitive tip; and the parts of your shaft that can't handle being stroked—I'll engulf it all with my soft breasts~❤ You won't be able to hold back anyway; so go ahead and cum right away~❤
パイズリしてあげるねー。\nわたしのおっぱい見てたら、やっぱりこれされたいって思うでしょ？\nおっきいもんねー❤,I'll give you a titfuck; OK? When you see my breasts; you can't help but want this; right? They're so big after all~❤
チンポはねー、このおっぱいで挟んだら、先っぽ出てこれないの❤\nおっぱいが大きすぎるから、\nま、当然だよね❤,When I wrap my breasts around your cock; the tip can't even peek out~❤ My breasts are just too big... well; obviously~❤
敏感な亀さんも、扱かれたらたまらない竿の部分も、\nまるごとおっぱいでズリズリ～❤\nどうせ我慢できないし、すぐに射精しちゃっていいよ～❤,Your sensitive tip; the parts of your shaft that can't handle being stroked—I'll rub every inch of your cock between my breasts~❤ It's not like you'll be able to hold back; so go ahead and cum right away~❤
わたしのおっぱい、重たいからどこかに置きたいなぁ。\nえい❤,My breasts are so heavy; I just want to rest them somewhere so bad~ Eei!~❤
ってわけで、あなたの腰に置かせてね。\n重たいなぁ、嫌だなぁってなったらどけてもいいから❤,I'm going to rest them on your lap for a bit. If you think they're too heavy or uncomfortable; feel free to move them~❤
まあ、あなたみたいなおっぱいフェチくんが\n嫌だなんて思えないと思うけど❤\n重たーいおっぱいに潰されて、チンポ溶けちゃいそうだよねー❤,Though I doubt a boob-fetishist like you would ever want to do that~❤ You're just going to sit there and let your cock feel good as I crush it between my heavy breasts; aren't you?❤
ほらぁ、だぷだぷって動かしてあげるからぁ、\nそのまま動かないで射精しちゃっていいよー❤くすくす❤,Watch; I'll move a little to give them a little bounce; so you can stay just like that and cum; I don't mind~❤ *Giggle*❤
まあ、この重さが嫌いな男の人って全然いないんだけど❤\n置いてる間、おっぱい好きに使っていいよ？\nずんずん腰をついて、自分からパイズリ味わっちゃう？くすくす❤,Well; there's not a single man who dislikes the feeling of heavy breasts on their lap~❤ While I'm resting them here; you can use my breasts however you like; okay? Maybe you'll start thrusting your hips and give yourself a titfuck? *Giggle*❤
んー、谷間見るのは好き？\nわたしの谷間、指で開いて、あなたに見せてあげる❤,Mm~ Do you like looking at people's cleavage? I'll spread my cleavage using my fingers and give you a good look~❤
ほら、指でくぱぁ❤\nこうやって開いても、底が見えないぐらい深いんだよー。\nえっちだよねー❤,Look; I'm parting my cleavage a little with my fingers~❤ Even when I do this; my cleavage is so deep you can't see the bottom~ It's so lewd; isn't it~❤
あは、おっぱいフェチのあなたには刺激が強すぎたかなー❤\nすっごくハァハァしてるし、オカズにしてシコシコしてもいいよー❤\nこの指で開いたところに、どぴゅってナカダシしてぇ❤,Aha; I guess that was too much stimulation for a boob-fetishist like you~❤ You're breathing so heavily. You can use this to help you jerk off if you want~❤ Shoot your cum right here in the open spot I'm creating with my fingers~❤
あは、谷間見てたら興奮してきちゃった？\nオカズにシコシコしてもいいよー❤\nこの指で開いたところに、どぴゅってナカダシしてぇ❤,Aha; did looking at my cleavage get you excited? You can stroke yourself while looking~❤ Cum inside this spot I'm holding open with my fingers~❤
わたしのおっぱいやわらかいからさぁ、\n顔をぱふぱふしたら、\nぺたって肌にはりついて、密着感がすごいらしいんだぁ❤,My breasts are so soft~ The sensation of having them against your face feels incredible. The skin-to-skin contact is like being engulfed in the softest silk pillows~❤
実際にやってあげるね。ほら、ぱふぱふ❤ぱふぱふ❤\nね、息もできないぐらい、おっぱいに包まれちゃうでしょ❤,Let me show you exactly what I mean; OK? Feel it; puff-puff~❤ Puff-puff~❤ See; you're so wrapped up in my breasts you can barely breathe~❤
あは、すっかり体がだらーんってなっちゃった❤\n窒息しそうなぐらい苦しいのに、おっぱいが大好きすぎて、\n逃げる気が起きないんだ❤,Aha; your body's gone completely limp~❤ Even though you're suffocating; you love my breasts so much that you don't want to escape~❤
勃起してるこの子も、たくさんなでなでしてあげるから、\nぱふぱふされながらイっちゃお？\nほらぁ、ぱふぱふ❤なでなで～❤,I'll even stroke your hard cock nice and good for you while I squeeze my boobs against your face; so why not cum just like this? Come on~ Puff-puff~❤ Stroke; stroke~❤
あん、ふがふが言ってくすぐったい❤\n窒息しそう？でもぉ・・・❤\nチンポおっきくなってるし、苦しいけど気持ちいいんだよねー❤,Mmn; you're making such muffled sounds—it tickles.❤ Can't breathe? But...❤ Your cock is getting bigger; so even though it's hard to breathe; it feels good; doesn't it?❤
勃起してるこの子を、たくさんなでなでしてあげるから、\nぱふぱふされながらイっちゃお？\nほらぁ、ぱふぱふ❤なでなで～❤,I'll stroke your hard cock thoroughly; so why don't you cum while my breasts squeeze around it? Come on~; let me wrap them around you.❤ Stroke; stroke~❤
ねえねえ、そんなに谷間ばっかり見ていると、\nいくらでも隙をつけちゃうよ？\nおっぱいが好きだからって見すぎだよ～❤くすくす❤,Hey; hey; if you keep staring at my cleavage like that; I can take advantage of you all I want; you know? Just because you love boobs doesn't mean you should stare so much~❤ *Giggle*❤
ほら、谷間をわざとらしく揺らしてあるけば、\n無防備なあなたに密着成功～❤\n膝をぴったりチンポに押しあてて、ぐりぐりぐり～❤,Look; if I walk over while deliberately jiggling my cleavage; I can get nice and close to you while you're defenseless~❤ Now I'll press my knee right against your cock and grind; grind; grind~❤
こうやって膝コキすると、おっぱいもたぷんたぷんって揺れるからぁ、\nおっぱいフェチのあなたには効果抜群だよね～❤\nほらほらぁ、谷間に見とれながらわたしの脚に射精しちゃえ❤,When I give you a kneeJob like this; my breasts bounce and jiggle too; so it's super effective against a boob-lover like you; right~?❤ Come on~ Stare at my cleavage and shoot your load all over my leg.❤
