default,
この胸でパイズリされたいんでしょう？ほら、素直になってください。無抵抗でいればたくさん挟んであげますからね。くすくす❤,You want to have your dick massaged between my tits; don't you? Come on; be honest with yourself~ Don't resist; and I'll give your dick a good tittyfucking; alright? *Kuhuhu*❤
戦わずに楽しいことをしませんか？そう、この胸であなたのペニスを可愛がってあげます。,Why don't we stop fighting and have some fun? I'll lovingly caress your penis between my breasts.
うふふ❤言われて本当に武器を捨ててしまうんですね。おっぱいにすっかり夢中になったあなたには刺激が強すぎる提案だったみたいです。,Ufufu~❤ You actually dropped your weapon; just like I told you to! It seems my suggestion was too strong for someone so enamoured by my breasts like yourself.
さあ、それじゃあ挟んでイかせてしまいますね❤武器を捨てた分、たっぷり楽しんでください❤くすくす❤,Alright then; I'm going to make you ejaculate between my breasts now.❤ Enjoy it as much as you enjoyed throwing away your weapon.❤ Kuhuhu~❤
わたしの胸で挟んであげますね。体は固い岩で出来ていますが、ここだけはとてもやわらかいんです。, I'll pinch your dick between my breasts; alright? Despite my rock hard body; this part of me is incredibly soft.
ほら、むにむに、むにむに…❤敏感なペニスで、たっぷりおっぱいの柔らかさを味わってください❤,Hora; squish squish~ Squish squish...❤ Go ahead and feel every inch of my soft tits with your sensitive; hard cock~❤
わたしの胸に視線が吸い寄せられてますね。やっぱり気になっちゃいますか？。,It seems your gaze is being drawn to my tits. As I expected; they're catching your eye; aren't they?
このおっぱいでパイズリされると天にも昇る心地よさですよ。さあたくさん扱いてあげます❤,It is a heavenly feeling to have your cock sandwiched between these tits you know. Come; I'll give your cock a nice long massage between them.❤
マスターさんも男である以上、おっぱいには弱いですよね？ほら、こんな風に谷間に挟んであげれば…❤,As a man; you too also share a weakness for bountiful breasts; don't you; Cardmaster? Perhaps if I press your dick between my tits like this...❤
気持ちよくてあっという間にとろけ顔…❤そのまま脱力していれば、ずっと気持ちいいままでいられますよ。ズリズリ、むにむに…❤,See? Your expression melted away and you started drooling...❤ If you just relax; my tits will keep making your cock feel good for as long as you like. No cock can refuse my mind-melting titty massage...❤
男である以上、あなたもおっぱいには弱いですよね？ほら、こんな風に谷間に挟んであげれば…❤,As a man; you too also share a weakness for bountiful breasts; don't you? Perhaps if I press your dick between my tits like this...❤
む、抵抗するんですね。それでもこうやって挟んでしまえば気が変わるんじゃないですか？,Mgh. Still; you resist. But perhaps I can change your mind by sandwiching your dick between my tits like this?
ほら、ズリズリ❤ズリズリ❤ゴーレムとは思えない柔らかおっぱいを楽しんでください。,Unlike my body; my breasts are as soft as marshmallows~ Look; my big golem titties are bouncing up and down the length of your cock~❤
くす❤わたしの胸で気持ちよくしてほしいのですか？\n胸の部分の防御を薄くしておくのは、やはり男性相手に効果的ですね❤,Ahu~❤ So you want me to use my breasts to make your dick feel good? I knew having no defence around my chest would be effective on male opponents.
それではあなたのことを抱きしめて、\nこの胸で喘がせてあげましょう❤\nわたしのカラダの一番やわらかい部分、存分に楽しんでください❤,In that case; let's put your cock nice and snug between my breasts and make you moan.❤ I think you'll enjoy having your cock engulfed between the two softest parts of my body~❤
くす❤射精する瞬間に体をジタバタもがかせて、\nそんなに快楽が激しかったですか？\nでも、ぎゅって抱きしめてるから全然おっぱいから体を出せませんね❤,Ahu~❤ The moment you were about to ejaculate; your body struggled and thrashed about hard. Was the pleasure of my tits a little too much? But because I was clutching your body so tightly; it would have been impossible for you to pull out; right?❤
あら、わたしでしこしこしてしまうんですか？こんなに大きい岩の体で、かわいい女の子とは全然違うのに…。,Oh my. Are you jerking your cock for me? It's not like I'm anything like a cute girl with this rock hard body of mine though... 
でもだからこそ、どこを見て興奮してしまっているのかはわかりますよ❤このおっぱいで我慢できなくなっちゃったんですよね❤,But I understand why you've become so horny. You've been staring directly at my tits; and couldn't take it anymore; right?
あぅぅ…❤,Ughh...❤
うふふ、しごくスピードが速くなりました。おっぱいって言われてもっと興奮してしまったんですか？❤,Ufu. Your stroking just got faster. 
ほら、もっと見せつけてあげますよ❤このおっきい胸で、頭の中いっぱいにしちゃってください❤,Look; I'll show off my tits to you even more then.❤ Go ahead and let me fill your mind with all kinds of fantasies with my soft breasts~❤
あっ…、あぁ…っ❤,Uugh... A-Ahh...❤
少しアピールするだけでもう限界って顔をしてしまって、かわいいですね❤,My. Just a little encouragement; and it looks like you're already at your limit. How cute~❤
とどめに、寄せ上げながら左右交互に揺らしてあげます❤パイズリしてるみたいじゃないですか？❤,And now to top it all off; I'll slowly approach you while rubbing my breasts together in alternating directions~ Doesn't it look as if I'm massaging a cock between my tits?❤
この深～い谷間でおちんちんずりずりされてるって想像しながら、出しちゃいましょうね❤,Now why don't you let it all out while imagining your dick is being massaged between my tight~ Soft~ Cleavage~❤
イっちゃえ、変態さん❤,Go on and cum!~ You pervert~❤
う、あ、はぁぅ…❤,Ahh!! Ah.. oohh...❤
あらあら、気持ちよさそうにこんなにたくさん出してしまって❤,Oh dear. You really came a lot. And with a blissful expression on your face; too.❤
男の人は"コレ"に弱すぎです❤,Men are way too weak to "these" for their own good.❤ *Bounce*
まさかあなたも、わたしの胸で自慰をしてしまうのですか…？,It can't be. You also ended up masturbating to my tits too...?
直接搾り取るならまだしも、思っていた以上にこの胸は男の人には刺激が強いみたいですね…。,Using them to milk people aside; it seems these breasts of mine have more influence over men than I originally thought...
うぅ…っ❤,Ooh...❤
そんなに食い入るように見つめてしまって❤,You're staring at me so intensely; like you're devouring me with your eyes.❤
せっかくですから、あなたにはわたしが胸を露出させている理由を教えてあげます❤,Since you've come this far; I'll let you in on why I'm exposing my breasts to you right now.❤
当然、全身を岩で覆っていた方が防御力は高いんです。しかしそれでは、腕力などに優れた男の人に突破されてしまう時もありました…。,Truthfully; covering my entire body with rocks would give me higher defense. However; there were times when men with superior strength would still break through...
でもおっぱいの部分をさらけ出してからは、それだけで男の人に勝ちっぱなしです❤,But ever since I started showing off my breasts; I've been completely dominating men with just them alone.❤
途端に戦う相手の動きが鈍くなりましたし、攻撃で男の人を倒すよりも、おっぱいで射精させてしまう方がずっと早く戦闘不能にできるんです❤,The moment a man engages me; their movements become sluggish; and rather than defeating them with attacks; simply making them ejaculate between my breasts renders them incapacitated much faster.❤
この腕で抱き上げてあげれば男の人のおちんちんはわたしのおっぱいの中に飲み込まれてしまいますし、その状態で動いてあげるとどんな人でもイってしまわれるんですよ❤,I lift them up with these arms of mine; and their cock will naturally end up completely engulfed between my breasts. And then when I move; any man will end up cumming without being able to help themselves.❤
柔らかいおっぱいで揉みくちゃにされたら みなさん我慢できないみたいです❤,It seems like none of you can resist when your cocks are kneaded and squeezed between my soft breasts.❤
おや…？❤,...oh?❤
あっ、あぅ、あ…っ❤,Ooh... ah; ahh... mgh...❤
うふふ、男の人がどれだけおっぱいに弱いかを聞かされて、興奮しきっちゃっていますね❤,Fufu. Just hearing about how weak men get for my boobs is making you horny; right?❤
最後にあなたにも、実際に"体験"させてあげますよ…❤,When this is all over; maybe I'll even give you a first hand "experience"...❤
～～～～～っ！！❤,....!!!❤
自分で限界までしこしこしてしまったおちんちん、わたしのおっぱいに挟み潰されてしまってはちょっとオーバーキルだったかもしれません❤,Though; it might be a little overkill if I were to crush your already well stroked; plumped up cock between my breasts~❤
さぁ、胸の奥にエナジー、たっぷり出してください❤,Now then; your energy. Shoot it all between my breasts~❤
う、あっ、あぅぅ…っ❤,Oogh; a-ah; ahhh...❤
……❤この量は想像以上です❤ごちそうさまでした❤,...❤ This amount. It's more than I even imagined.❤ Thank you for the meal.❤
く…っ！わたしの防御力を突破するなんて…！,...ugk! You managed to break through my defenses...!?
でも、あなたもなにやら辛そうなご様子。,Though; you seem to be in some kind of pain yourself as well.
わかっていますよ、わたしのおっぱいを味わわされて、もうおちんちん限界なんですよね？,I see what's happened. Your cock has reached it's limit after being exposed to my lovely tits; hasn't it?
わたしの腕でぎゅーってされちゃいましょ？ぎんぎんのおちんちん、思いっきり抱きしめてあげますよ…❤,Perhaps you'd like me to give you a squeeze in my arms? I'll hold your huge throbbing cock close to my chest as tight as I can...❤
近づかれる前にとどめを刺した,Deal the final blow before she gets any closer
棒立ちになってしまった,Her tits... around my cock...❤
くぅ…！もう闘えません…。,Ack...! I cannot fight anymore...
うふふ、やっぱりもう我慢の限界だったんですね❤,Ufufu. As I expected; you've already lost the will to fight.❤
ほら、わたしの大きい腕が腰に回されてしまいましたよ？これでもう逃げられません❤,Look; my large arms are completely wrapped around your waist now. There's no escaping me anymore.❤
うぁ…っ❤,Uugh...❤
こうやって抱きしめられると、おちんちんが柔らかいおっぱいに包まれてしまいますよね…❤,When I embrace your body like this; your cock becomes completely enveloped by my soft breasts...❤
男の人はこれだけで、たまらないんじゃないですか？❤,Men cannot fight back when their dicks are between a pair of tits; correct?
く、う、あぁ…っ❤,Ugh; ooh.. a-ahh...❤
でも本当の責めはこれからです❤,However; your true torment is yet to come.❤
腕の力を強めたり弱めたりして、胸の感触をたっぷり味合わせてあげます❤,I'll let you fully savor the sensation of my breasts around your penis by tensing and loosening my arms.❤
弾力と柔らかさで頭がおかしくなっちゃいそうですよね❤もっと感じていいんですよ❤,The softness and bounciness of my chest is driving you crazy; isn't it?❤ You can indulge in it as much as you like.❤
うぅぅ、もう…っ❤,Oogh... no way... I'm already... guh...❤
もう耐えられないみたいですね❤最後に思いっきり腕の力を強めてあげますから、おっぱいでおちんちん圧迫されて出しちゃってください❤,It seems you can't take it anymore. I'm going to tense my arms with everything I have now; so go ahead and let the pressure of my breasts milk every last drop out of your cock~❤
イっちゃえ❤ぎゅーーっ❤,Cum between my tits!~❤ Squeeze~❤
この展開、前回と同じですよ？わたしにパイズリ提案されると我慢できなくなっちゃいますね❤くすくす❤,Everything that has just happened; it's the same as last time; right? When I suggest a titjob; you can't stop yourself.❤ Ufufu.❤
せっかくいい展開だったのに、誘惑に負けてしまって逆転負けです❤ ……気持ちよかったですか？うふふ❤,Even though you had the upper hand over me; you gave in to temptation and lost your advantage.❤ ...Did it feel good? Ufufu.❤
せっかくこの固い岩の体を追い詰めたのに、これでダメージも元通り❤,You went through all the trouble to damage my rock hard body; but now the damage I've sustained has been completely restored.❤
おかげでまだまだ戦えます❤,Thanks to you; I'll be able to keep on fighting.❤
うぅ、防御力には自信があったのに、今日は手練れの方が多いみたいですね…。,Oogh... I was confident in my defence; but it seems there are a lot of skilled people here today...
でもあなたも、さっきのを見ていたんじゃないですか？わたしを追い詰めた方がなにをされてしまったのかを❤,But you saw what happened earlier; didn't you? You saw what happened to the one who hunted me down.❤
ほら、あなたもしてほしいですよね…❤,Look. I want to do the same thing to you too...❤
おっぱいへの自信もなくしちゃいそうです…。,I'm losing faith in my breasts...
ふふ、やっぱり❤わたしと戦っている間、ズボンの下で大きくしちゃってましたもんね❤,Fufu. I knew it.❤ You were fighting me with a tent in your pants this entire time.❤ 
見逃してくれたお礼に、あなたのことも昇天させてあげます❤,As a thank you for letting me go; I'll take you to heaven as well.❤
あ、あぁ…っ❤,Ah; ahh...❤
はい、ぎゅー❤みなさん本当にこれに弱いですね❤おちんちんにおっぱいを当てられたら、それだけでヘロヘロになってしまう❤,That's it. Squeeze~❤ You men are truly weak to this; aren't you?❤ Just having my breasts pressed against your cock is enough to make you go limp with pleasure.❤
もちろんあなたも、抱きしめるだけで終わりではないですよ？こうやって腕の力を強めたり体を揺らしたりして、パイズリの快感を味わってもらいます❤,But of course; that doesn't mean I'm going to stop hugging you; doesn't it? By tightening my arms around you while rocking my body like this; I can give you the best possible experience with my breasts.❤
はひぃ…❤,Aahhh ooh...❤
すっかり夢見心地みたいですね❤我慢しながら戦ってがちがちになってたおちんちん、やわらかーいおっぱいに揉みほぐされたらたまりませんよね❤,My; you look like you're totally entranced.❤ Your cock was so stiff when you were trying to focus while fighting us; and now it just can't handle being massaged by my soft breasts; can it?❤
ほら、あなたもイかせてあげます❤大きなおっぱいに射精催促されて、敵モンスターにエナジー吐き出しちゃってください❤,Look; I'll make you cum just like the rest.❤ Go ahead and release your energy for an enemy monster as my big breasts coax you to ejaculate.❤
うふふ、谷間の中にこんなにたっぷり❤,Ufufu; there's so much of it right in my cleavage.❤
どんなに一生懸命追い詰めても、おっぱいにどぴゅどぴゅしてしまえば男の人の逆転負けです❤,No matter how hard a man tries to corner us; once they spurt all over our breasts; all hope of victory is lost.❤
自慰をしてしまい自滅…❤露出してたおっぱい、そんなに気になりましたか？くすくす❤,Pleasuring yourself to your own demise...❤ Were my exposed breasts that distracting to you? Ufufu.❤
こんなにたくさん出して…❤おっぱいに挟まれたらやっぱり男は耐えられないんですね❤くすくす❤,You came so much...❤ I guess men really can't resist when squeezed between a pair of breasts.❤ Ufufu.❤
ムニンが繰り出した女性モンスターの胸に吐精してしまった僕は、体に力を入れることも出来ずに地面に膝をついていた。,After ejaculating onto the breasts of the female monster Munin had sent out; I found myself kneeling on the ground; unable to muster any strength.
あ～あ～、うちの子のおっぱいにこんなに吐き出してくれちゃって❤,Oh my~ You've spurted so much on my girl's breasts.❤
おちんちん我慢できなかったんだ？\nこれだから男ってチョロいのよ、ざーこ❤,You just couldn't hold back control your cock; could you? This is why men are so easy to manipulate; small fry.❤
せっかくだから、もっと気持ちよくしてもらいなよ❤\nねぇゴーレム。わたしはちょっと買い物でもしてくるから、\nお兄さんでエナジー回復してていいよ❤,Since you've gone through all the effort of fighting me; why don't you let her make you feel even better?❤ Hey Golem. I'm going to do some shopping. You can replenish your energy with this young man if you want.❤
はい。わかりました、マスター。,Yes. I understand; Master.
目を細めてこちらを小馬鹿にしたように一瞥してから、通りの方へと消えていくムニン。,With a condescending glance and narrowed eyes; Munin disappeared down the street.
マスターの少女が立ち去ると、早速とばかりにゴーレムは大きな腕で僕を持ち上げてきた。脱力した体では抵抗することもできずに、深い胸元へとペニスを飲み込まれてしまう。,As soon as the young master left; the Golem lifted me with her large arms. With my body completely drained; I couldn't resist as my penis was engulfed by her deep cleavage.
巨大な体格の彼女の胸の感触に、射精したばかりにも関わらずペニスは いともたやすく硬度を取り戻した。,Despite having just ejaculated; my penis easily regained its hardness from the sensation of her enormous breasts.
ふふ❤また大きくしてしまっていますね❤マスターもああ仰ってくださったので、このままエナジー補給させていただきます❤,Fufu.❤ You've become big again; haven't you?❤ Since Master gave her permission; I'll continue to treat myself to your energy.❤
あぁ…っ❤,Ah; ahh...❤
ゴーレムが腕や体を動かすと、おっぱいに挟み込まれたペニスに抗えない快感が走る。一度 射精してしまい敏感になった体に、ゴーレムのヒトの大きさを超えた爆乳は堪えられるものではなかった。,When the golem moved her arms and body; an irresistible wave of pleasure shot through my penis trapped between her breasts. The golem's massive breasts; far larger than any human's; were too much for my body to handle after already climaxing once and becoming so sensitive.
気持ちいいですか？❤こんなに大きなおっぱいにおちんちんを包まれてしまったら、男の人はもうたまらないですよね❤,Does it feel good?❤ When a man's penis is enveloped by breasts this large; it's simply unbearable; isn't it?❤
深い谷間の中で、たっぷりの乳肉が四方八方から絡みついてくるでしょう。これでたくさんのペニスを射精させてきたんですよ❤,Can you feel the deep cleavage created by my bountiful breasts wrapping around your cock from all directions? I've made countless penises ejaculate with these.❤
あ…うぁ…❤,Ah... uwa...❤
早速出してしまいそうになってますね❤ほら、腰に回した腕をぎゅーって強くして乳圧上げてあげますから、またイっちゃってください❤,You're about to cum already; aren't you?❤ Look; I'll tighten my arms around your waist to increase the pressure of my breasts; so go ahead and cum again.❤
あうぅ、こんなの…っ❤,Ahhhh; t-this is too...❤
うぅ…❤,Uuuooh...❤
つい先ほどバトル中に射精したばかりなのに、いいエナジーを出しますね❤気に入りました、このままあと数回は搾り取らせてもらいます❤,Even though you just ejaculated during battle moments ago; you're producing such good energy.❤ I like you. I'll extract a few more loads from you like this.❤
待っ、今はむり…っ❤,Wait; that's not something I can just...❤
無理じゃないですよ❤わたしの胸で挟まれれば、どんな方でも連続でおもらししてしまいますから❤,Of course you can.❤ Once trapped between my breasts; anyone would end up having multiple accidents in a row.❤
ほらほら、ゴーレムの大きな体で掴まえられて身動きできない状態で受けるパイズリはいかがですか❤,Now now; how does it feel to receive a paizuri while being completely immobilized in the grasp of a golem's large body?❤
どんなに激しく抵抗しても、おちんちんをもみくちゃにされながらではわたしの拘束を振りほどくことはできませんよ❤,No matter how violently you resist; you won't be able to break free from my restraint while your cock is being fondled like this.❤
はぅぁ…❤,Haaa...❤
うふふ、力が抜けちゃいますよね❤手強い人が相手の時は、おっぱいでふにゃふにゃにしてあげるのが得意技なんです❤,Ufufu; it makes your strength drain away; doesn't it?❤ When I'm dealing with tough opponents; my special technique is to make them all soft and weak with my breasts.❤
わたしの岩の体を崩すような怪力の持ち主でも、おっぱいを使えばイチコロ❤,Even someone with enough brute strength to break my rocky body would be putty in my hands once I use my breasts.❤
もっともっと気持ちよくなってしまっていいですよ❤既に２回もわたしに出してしまったあなたが、耐えられるはずがありません❤,It's okay to feel even better.❤ You've already released twice for me; there's no way you can resist anymore.❤
あひぃ、うぅ…っ❤,Aahh oohh...!❤
そろそろ３回目の射精、してしまいそうですね❤では次に戦う時のことも考えて、癖になってしまうほど強烈なやつをシてあげます❤,You're about to cum for the third time; aren't you?❤ With our next battle in mind; I'll give you pleasure so intense that you'll end up hopelessly hooked.❤
ほぉら、ゴーレムの腕で体を激しく揺さぶられるのはどうですか？❤まるで腰全体がおっぱいに咀嚼されているようで、こんな風にされてしまったら男の人は絶対におかしくなってしまいますよね❤,How does it feel to have your body vigorously shaken by a golem's arms?❤ It's as if your entire waist is being engulfed by my breasts; isn't it? When any man is treated this way; his mind will melt away.❤
このままわたしのおっぱいの奥に、思いっきり吐き出しちゃいましょう？ほら、ほぉら…❤,Why don't you go ahead and release everything deep into my breasts? Come on; here we go...❤
うぁ、うぅぅうぅ…っ❤,Uwaah; uuuuhhh...❤
お兄さんも間違いなく才能あるマスターさんでしたのに、男の人はおっぱいがあるだけでとことん弱くなってしまいますね❤,You were definitely a talented master; but men become so helplessly weak when faced with breasts.❤
さぁ、とどめの抱きしめでイってしまってください❤大事なエナジー出しちゃえ❤,Now; finish yourself with this final embrace.❤ Let out all that precious energy.❤
あ、あ、ああぁうぅぅあ…っ❤  ……っ❤,Ah; ah; aaaauuuaa...❤ ...❤
あらあら、そんなに腰を震わせて出し切ってしまって❤わたしのおっぱいに弱くなってしまっても知りませんよ？,My goodness; you're trembling so much as you release everything.❤ Don't blame me if you become addicted to my breasts; okay?
……まだマスターは帰ってきませんね。あともう少し、わたしに抱きかかえられたままエナジー出しちゃいましょうか…❤,...Master still hasn't returned; has she? Maybe I'll make you release just a little more energy while I hold you like this...❤
うぁ…❤,Uwah...❤
うわ、すごい量。ゴーレムのおっぱいが真っ白じゃん！こんなにうちの子に搾り取られちゃって、もうお兄さん、わたしには勝てないかもね❤,Gosh. What an incredible amount. You somehow managed to completely paint my golem's breasts white! After being milked so thoroughly by one of my girls; I doubt you can win against me anymore; huh?❤
女性モンスターに拘束されたまま その胸元に大量にエナジーを放出してしまい、数十分越しに解放されると同時に僕は意識を手放した…。,After being restrained by the female monster and releasing a huge amount of energy all over her chest; I was finally freed after an extended period of time; immediately losing consciousness...
ゴーレムのパイズリに弱くなってしまった,You became weaker to the Golem's tittyfucking...
