default,
{使用カード}を召喚するよ！,Summoning; {使用カード}!
ううっ、あうう・・・❤,Uogh... Ahh...❤
あはっ、試験中に自滅しちゃうような子はだめだねー。\n復活してもらったのに、まだうっとりした顔しちゃってる❤,Aha! You know; it's not good for you kids to be self-destructing like this...❤ Even though you've just been summoned; you still have a dazed expression.❤
そんなんじゃ、マスターくんの命令も耳に入らないんじゃない？\n情けない男の子だなー。くすくす❤,In that state; are you even able to hear your Master's orders anymore? What a pathetic boy... *Giggle*❤
さらにもう1枚発動！,I activate another card!
{使用カード}の召喚時効果発動！手札を1枚捨てて、大剣の女戦士を特殊召喚！,I activate {使用カード}'s summon effect! I discard 1 card from my hand and special summon Greatsword Warrior!
{使用カード}の召喚時効果を発動！手札を1枚捨てて護衛のモンスターを特殊召喚！,I activate {使用カード}'s summon effect! I discard 1 card from my hand and special summon a soldier monster!
手札を２枚捨てて{使用カード}の効果発動！魅了を付与させてもらうわね！,I discard 2 cards from my hand and activate {使用カード}'s effect and I'll cast Charm!
魔法の弓矢でくらくらさせてあげる。手札を２枚捨てて{使用カード}の効果を発動！,I'll make your head spin with my Magical Arrows! I discard 2 cards from your hand and activate {使用カード}'s effect!
召喚に成功したとき{使用カード}の効果発動！デッキからハンタータイプのモンスターをサーチ！,After a successful summon; I can activate {使用カード}'s effect and search my deck for a Hunter-Type monster!
仲間を呼ぶよ！{使用カード}の召喚時効果を発動！,Calling all allies! I iactivate {使用カード}'s summon effect!
墓地に送られたとき{使用カード}の効果発動！デッキから永続魔法をサーチ！,When {使用カード} is sent to the graveyard; I can activate it's effect and search my deck for a continuous magic spell card!
{使用カード}の効果を発動！デッキから永続魔法を手札に加えるよ！,I activate {使用カード}'s effect and add a continuous magic spell card from the deck to my hand!
手札を2枚捨て永続魔法カード発動！{使用カード}！,Magic card activate! {使用カード}! I discard 2 cards from my hand and add activate a permenant magic card!
相手モンスター1体を選び、その種族に対してハンターが与えるダメージを倍増させるよ。,I choose 1 of my opponent's monsters and double the damage that Hunters deal to that type.
さらに望むならデッキからハンターモンスター1体を特殊召喚できる！,Additionally; I can also special summon 1 Hunter monster from my deck!
あなたのモンスター1体を選び、その種族に対してハンタータイプの与えるダメージが倍になるよ！,I can choose 1 of your monsters and double the damage that my Hunter-types deal to that type!
{使用カード}を発動！ハンターモンスター1体を効果の対象に選択できなくする！,I activate {使用カード} and make 1 Hunter monster immune to effects!
{使用カード}を発動！これでこの子は効果の対象に選択できない！,I activate {使用カード}'s effect! This will make this monster immune to effects!
ハンタータイプが攻撃されたとき、{使用カード}を発動！戦闘前に1000ダメージだよ！,When a Hunter-type is attacked; I can activate {使用カード}'s effect to inflict 1000 damage on the attacking monster before battle!
{使用カード}を発動！手札にいるハンタータイプモンスターを特殊召喚！,I activate {使用カード} and special summon a Hunter-type monster from your hand!
{使用カード}を発動！手札にハンターがいないときデッキからハンタータイプをサーチ！,I activate {使用カード}! If there are no Hunters in my  hand; I can search my deck for a Hunter-type!
特殊召喚に対して{使用カード}を発動！大ダメージを与えちゃうよ！,I activate {使用カード} in response to a special summon and inflict massive damage!
装備魔法カード発動！{使用カード}！,Magic equipment card activate! {使用カード}!
魔法カードを発動！{使用カード}！,Magic card activate! {使用カード}!
トラップカードを発動するね！{使用カード}！,Trap card activate! {使用カード}!
カードをセット。,Card set.
カードを伏せる。,Setting this card face down.
わたしからも気持ちいいことしてあげる。{防御カード}を攻撃！,I'll make make sure you feel good as well. I attack {防御カード}!
わたしだって攻撃するよ。{防御カード}を攻撃！,I can attack too!  I attack {防御カード}!
行くよ！{使用カード}で{防御カード}を攻撃！,Let's go! {使用カード}; attack {防御カード}!
どう？快楽攻撃されて心は乱れてない？,What do you think? You won't get distracted by these pleasure attacks; will you?
昔はもっと剣と剣のぶつかり合いって感じだったんだけどね、\nここ最近はこういうエッチな攻撃に耐えられないと\n男のカードマスターはだいぶ厳しいよ。,"Duels used to be about the clashing of swords... but if you can't withstand these types are of attacks; then male cardmasters are going to have a ""hard"" time."
試験官としてあなたの精神力試させてもらうね！,As your examinater; I will test your mental fortitude!
うーん、なにもできない！ターンエンド。,Oof. Looks like I can't do anything! End turn.
この手札じゃ、むりー。なにもできない。ターンエンド。,This hand is no good... I can't do much. End turn.
ターン終了だよ。,My turn is over!
わたしのターンはおしまい。ターンエンド,I'm done with my turn. End turn!
これで終わりかな。ターンエンド。,End turn.
む、攻撃させてくれないの？厄介なカードだなぁ。,Hm. I can't attack you? That's a troublesome card...
手でシコシコしてあげるね。ほらじっとしてて、\nシコシコ❤シコシコ❤,I'll jerk you off with my hand; OK? Come on; just stay still and let me pump your dick with my gloved hand.❤
手でされるのは好き？\nほら、手のひらでおちんちん捕まえて…。,Do you like it when someone does it with their hand? Look; I've caught your cock in the palm of my hand...
しこしこしこ～。ふふ、このリズム気持ちいいでしょ❤\n出したいときに出していいからね。,Pump pump~ Pump pump~ Fufu. This rhythm feels good doesn't it?❤ Go ahead and cum whenever you want.
手コキしながら亀頭もいじめてあげるね❤,While I stroke your dick with my hand; I'll also tease the head of your penis.❤
竿をしこしこしながら～、こうやって手のひらを\nぎゅっと先っちょに押し当てて、うりうり♪うりうり♪,While stroking your shaft nice and steady like this... I'll press my palm tightly against the tip and... Rub rub rub~♪ Rub rub rub~♪
あはは、すごい反応。同時に責められるのたまらないでしょ？\nガマンなんてしないで出しちゃえ❤出しちゃえ❤,Aha! What a telling reaction. You can't stand your dick being attacked in two places at once; right? Don't hold back. Cum already~❤ Cum~❤
新人マスターくんは昇格したいんだよね？\nそれならほら、わたしにシコシコされても頑張って耐えようね。,The little rookie Master wants to be promoted right? Then come on; do your best endure even though I'm jerking you off.
気持ちよくなっても射精しちゃだめだよ？魔力出しちゃったら\nカードを維持できなくなって失格になっちゃう。,Even if it feels good; you musn't ejaculate. If your magic shoots out; your cards will fail to materialize; and you will be incapable of battling.
こうやって、しこしこしこしこ❤ってされても、がんばれー。\nくすくす❤,Even if I stroke and stroke your penis like this~❤ You must do your best~ *Giggle*❤
敵のマスターに手コキをされてどこまで耐えられるかな？\n実戦と同じつもりで我慢しないとダメだよ。,I wonder how long you can resist an enemy cardmaster's handjob for? You need to endure it as if we were locked in a real battle.
カリのところをこすられて、\n腰が浮きそうになってもガマンガマン。\nがんばれー、モンスターくん❤,Even though the head of your penis is being rubbed and your hips are about to buck; you have to resist~ Endure it; Mr. Monster~❤
この服、谷間がすごく強調されてるでしょ？\nこの穴はね、パイズリしやすいように開けてる穴なんだ❤,This dess really compiments my cleavage; doesn't it? It even comes with a hole to it easier to perform paizuri on people.❤
谷間におちんちんを押し当てて、\nむぎゅーって簡単にできちゃうの。\nほら、さっそくやってあげるね❤,Like this; I can easily massage your penis by placing it between my cleavage. Come on; I'll go show you what I mean.❤
わたしのおっぱい、特盛ってほど大きくはないけど、\nおちんちんを挟めるぐらいのサイズはあるんだよ。,My boobs aren't so big that they're oversized; but they're big enough to hold a dick between them.
谷間で捕まえて、わたしのおっぱいの気持ちよさ、\nたくさん教えてあげる。むにむにパフパフ❤ 楽しんでね❤,Let me trap your cock between my cleavage; and I'll show you how good my boobs can feel. Having your cock massaged between my tits will feel like heaven~❤ Oh; I'm looking forward to seeing your reaction.❤
新人マスターくんは、試験中なのにわたしのおっぱいが気になるの？,Oh? Is the new cardmaster thinking about my boobs in the middle of their promotion exam?
ふふ、こんなに谷間を開けた服を着てれば\nそりゃ視線もいっちゃうよね。\nおっぱいの感触気になるだろうし、挟んであげよっか。,Fufu. With my outfit exposing my cleavage like this; it's no wonder your eyes are drawn to it... I bet you're curious about how my tits feel; aren't you? How about I give your dick a good squeeze between them?
わたしのパイズリけっこう気持ちいいんだよ。\nたくさんズリズリこすってあげる❤,Having your penis squeezed between my tits feels pretty good doesn't it? I'll massage it lots.❤
ねえねえ、この服の隙間のところにさ、\nおちんちんを入れてみたいって思わない？\n谷間が見えてなかなかにエッチでしょ？,"Hey now; would you like to put try putting your cock between the gap between my clothes? Sliding your dick into my exposed cleavage like this would be so hot; wouldn't it? "
おっぱいで挟まれるの、気持ちいいんだよー？\nおっぱいを両手で押さえて、おちんちんにグリグリって押し付けて\nあげるね❤谷間ぱふぱふでイかせてあげる❤,Everything feels good when you're nice and snug between my tits; right? I'll hold my boobs with both hands and squeeze them around your dick; and it will cum from being massaged inside my cleavage.❤
あれー、試験中なのにわたしにおねだりしちゃうの？\n試験はもうどうでもよくなっちゃったのかな❤くすくす❤,What's this? Are you asking me to do things to you; in the middle of your examination? I guess that means you've stopped caring about it.❤ *Giggle*❤
マスターなら分かってると思うけど、\n魔力を搾られてカードを使えなくなったら、もう勝ち目なんてないよ？,As a cardmaster; you should know better than anyone else that you won't have any chance of winning if you can't use your cards from having your magic squeezed out of you; yes?
それでも我慢できない？\nうーん、しょうがないなー❤,And even so; you still can't stand it? Mm; well I guess it can't be helped then~❤
それじゃあお望み通り、さくっと抜いてあげる❤\nちなみにどうやってイかされたいのかな？\n言ってみてよ❤,Well then. As you desire; I will extract your mana right away.❤ By the way; how would you like to cum? Tell me.❤
あれー、試験中なのにわたしにおねだりしちゃうの？\nマスターくんの昇級がかかってるのに、\n我慢できなくなっちゃったんだ❤くすくす❤,What's this? Are you asking me to do things to you; in the middle of your examination? Even though your Master's promotion is stake; you can't help it; can you?❤ *Giggle*❤
それじゃあさくっと魔力を吐き出させてあげる❤\nキミはどうやってイかされたいのかな？裏切り者くん❤,Well then; I'd better make sure you let out your mana right away.❤ How would you like to cum; Mr. Traitor?❤
からかいパイズリ,Teasing Paizuri
狩人の手コキ,Hunter's Handjob
なんでも,You decide
そっか❤おっぱいでしてほしいんだね❤\nちょっと谷間を強調してあげれば、\n男の子ってすぐここに夢中になっちゃうんだから❤かわいい❤,Oh I see.❤ So you'd like me to use my boobs on you?❤ Just a little emphasis on my cleavage; and no boy can stop themselves from becoming entranced by them.❤ It's so cute!❤
そっか❤手でシコシコしてほしいんだね❤\nわたしの手コキはオナニーするよりもずっと気持ちいいよ❤\nすぐイかせてあげる❤,Oh I see.❤ So you'd like me to stroke your dick with my hand?❤ My handjob technique feels much better than masturbating.❤ I'll make you cum before you know it.❤
あは❤気持ちよさそうな顔で射精しちゃった❤\n試験を放り出してしてもらったパイズリはそんなによかった？\nマスターくんを裏切っちゃって最低だね❤,Aha!❤ You ejaculated with such a happy expression on your face.❤ Were you that happy to give up on the examination match while indulging in my paizuri? A monster who betrays their master is the lowest of the low.❤
モンスターくんのせいでわたしの体力もすっかり回復したし、\n試験の突破はずっと難しくなったんじゃないかな？\nくすくす❤,Due to your monster completely restoring my strength; I think you'll have a much harder time getting through the exam now. *Giggle*❤
ふふ、どうだったわたしの手コキテク❤\n試験官として君たちより実力はあるつもりだけど、\n手コキも上手だったでしょ？,Fufu; how do you like my handjob technique?❤ You would expect that as an examiner I'm far more skilled than you; but my handjobs are quite good too; don't you think?
その気持ちよさそうなとろけ顔が答えだね❤\n試験中なのに、口が半開きになってアヘアヘになっちゃってる❤\nくすくす❤,That look of ecstasy on your face says it all.❤ Even during the test; you've ended up with your mouth half-open and moaning like a slut.❤ *Giggle*❤
あっ、ああっ・・・。,Ah; ahh...
ありゃりゃ、自分からオナニー始めちゃった。今回も試験は失敗だね。,Oh no no! You started masturbating? You've failed the exam yet again.
もしかして、わたしの谷間見てたら興奮抑えられなくなっちゃった？うーん、おっぱいに負けるの癖になっちゃったのかなー。,Could it be that just looking at my cleavage is making you uncontrolaby aroused? Hmm; maybe you've accidentally gotten a habit of losing to my tits...
え？オナニーしちゃうの？今試験中だよ？,What? You started masturbating? In the middle of the exam?
もしかして、わたしの谷間見てたら興奮抑えられなくなっちゃった？うーん、たまにいるんだよねー、そういう人。,Could it be that you can't contain you arousal when seeing my cleavage? Well; I guess people do get like that from time to time.
たしかにガッツリ露出しているけどさ、これぐらいの谷間で動揺してちゃ、サキュバスの相手なんて無理だよ？おっぱいだってサキュバスの方がずっと大きいし…。,Sure; you can clearly see my cleavage here; but if this is getting to you; you won't be able to handle a succubus. Their tits are much bigger after all...
戦闘中に激しく動いたから、こんな風にゆさゆさ揺れたかもしれないけど…❤その程度ガマンガマン。,Because I've been making large movements during battle; my boobs might have end up jiggling; just like this...❤ But you'll have to bear with it and hold your feelings in.
ううっ…❤,Nngh...❤
え？わざわざ揺らさないでくれって？うそだー、うれしいくせに。,"What? ""Don't jiggle your boobs like that""? Awh; but you look so happy!"
こうやって前屈みになって、体を左右に揺らしているだけなのに、ほら、手が止まらない❤シコシコシコシコ気持ちいいねー❤,I'm only leaning over and rocking my body from side to side just like this; but it seems you can't stop your hand.❤ All you can do is stroke; pump; and rub your cock~❤
くすくす。試験に来たばかりの初心者の子を、こうやっておっぱいに夢中にさせちゃうの、楽しいんだよね❤,*Giggle*❤ It's always fun to see a new rookie who has taken the test for the very first time become enthralled by my breasts in this way.❤
もう出ちゃいそうなんでしょ？シコシコ止められなくて、試験落ちちゃうね。自分から負けちゃうね❤,You're already about to come; aren't you? It seems you'll have no choice but to fail the exam because you can't stop rubbing your dick. You're going to lose on your own accord~❤
ほら、谷間寄せてあげるから、ここに出していいよ❤びゅーっていっぱいかけちゃえ❤,Look; I'll bring my cleavage closer so you can let it out right in here~❤ Shoot it all out in one bug spurt~❤
はひぃっ…❤,Aaaghhh...❤
くすくす。今回もたくさん出したねー。おっぱいがどろどろだよー❤,*Giggle* You shot out a large amount this time as well! My boobs have become all slippery~❤
こんなにオナニーで負けてばっかりじゃ、試験はもう無理かもしれないね。ま、次もおっぱいに負けないように頑張ってねー❤,If you keep losing by masturbating like this; you might not have any chance of passing the exam anymore. Welp. Try to not lose to my breasts next time; OK?❤
くすくす。たくさん出したねー。おっぱいがどろどろだよー❤,*Giggle* You shot out a large amount! My boobs have become all slippery~❤
試験はまた今度頑張ってね。次もオナニー我慢できなくならなければいいけど。,Better luck for the exam next time OK? I would hope you can contain your urge to stroke your dick next time.
マスターのランクアップがかかった大事な試験だっていうのに、わたしの前にやってきてシコシコ始めちゃうなんて…❤ぷぷぷ❤,Even though this is an important exam for you to increase your Cardmaster's rank; here you are stroking your dick in front of me...❤ Hehehe!❤
もしかして、わたしの谷間見てたら興奮抑えられなくなっちゃった？うーん、モンスターのくせに情けないなー❤,Perhaps you just couldn't control yourself after catching glimpses of my cleavage? Even though you're a monster; you're real pathetic~❤
たしかにガッツリ露出しているけどさ、これぐらいの谷間で動揺してちゃ、サキュバスの相手なんて無理だよ？おっぱいの大きさだってサキュバスの方がずっと大きいし…。,I know my boobs are exposed and in plain sight; but if this much cleavage is making you flustered; then you won't be a match for Succubi; you know? Their boobs are much bigger after all...
ま、あなたが頑張らなくても他のモンスターが頑張ってくれるよね。だから、負けちゃってもいいんだもんね。,Well. If you can't take it anymore; I'm sure the other monsters will still be fighting hard; right? So it'll be fine to your urges if you want; OK?
くすくす❤そんな情けない言い訳考えながらおちんちん扱いているのかな？もう出ちゃいそうなんでしょ？シコシコ止められなくて、おっぱいに負けちゃうね❤,*Giggle*❤ Are you thinking about what pathetic excuse you'll as you stroke your dick? You're about to cum aren't you? You're going to lose to my tits because you can't stop touching yourself~❤
やぁん❤ドバドバ出しすぎ。おっぱいがどろどろだよー❤,Oh my!❤ This much more than what I expected. My boobs are totally drenched~❤
ねえ、味方がこんな調子で大丈夫？すぐに全滅して試験に落ちちゃうんじゃない？くすくす❤,Hey; are you sure your allies will be alright in situations like this? It won't be long before there's no one left standing and the test is failed; you know? *Giggle*❤
ありゃりゃ、マスターも自分からオナニー始めちゃった。今回も試験は失敗だね。,Oh dear. It looks like you've started touching yourself; Cardmaster. I guess you've failed the test once again.
あはは❤マスターもオナニーしちゃうんだ。今試験中だよ？分かってる？,Ahaha!❤ Now the Cardmaster is touching himself too. You're in the middle of an exam; you know? Do you understand what you're doing?
あなたもおっぱいの谷間見てたら興奮抑えられなくなっちゃったのかな？うーん、手下ともども情けなさすぎ❤,Is it possible you couldn't hold back your urges after seeing my cleavage too? My; you and your familiars are way too pathetic.❤
ほら、あなたがオカズにしたかったおっぱいだよー。この程度の露出で興奮してちゃサキュバスに勝てないぞ❤,Look; here are the boobs you've been aching to fap to~ You can't win against a succubus if you're getting off on exposed cleavage like this!❤
あはは、しごくの早くなっちゃっている。おっぱいぐらいでそんなに興奮するなんて、かわいい～❤,Ahaha! Your stroking sped up. It's so cute how horny you're getting over something as simple as my tits~❤
ギルドに入ったばかりの初心者の子を、おっぱいに夢中にさせちゃうの、楽しいんだよね❤反応がうぶだから、からかいがいがあるっていうか。,I do enjoy making new rookies who have just joined the guild drool over my tits. Their reactions are so pure and innocent~
例えばこうやって前屈みになって強調するのはどう？体を左右に揺らしてあげれば、谷間がゆっさゆっさって揺れてエッチだよね。,"For example; how about if I emphasize them further by bending forwards like this? And then if I sway from side to side, my cleavage will jiggle and move too; as if they were wrapped around your dick..."
くすくす。おっぱいから目が離せないみたい。戦闘を忘れて、一生懸命シコシコシコシコ。気持ちいいねー❤,*Giggle* It seems you can't take your eyes off my breasts. Forget about the fight; and stroke your hard cock with both hands. It'll feel really good~❤
もう出ちゃいそうなのかな？シコシコ止められなくて、試験落ちちゃうね。自分から負けちゃうね❤,Are you about to cum already? It seems you're going to fail the exam because you can't stop stroking. You're going to lose all on your own~❤
