default,
見て？指で作ったわっか。この穴の中にチンポ入れてあげるね。,Look at this tight ring I made with my fingers. Let me slide your thick cock into this comfy hole~❤
しこしこ❤しこしこ❤ふふ、数回動かしただけで目がとろーんとしちゃってるじゃん。手袋手コキ、気持ちいいでしょー。,Slick; rhythmic pumps.❤ Squelching; lewd noises.❤ Fufu~ Your eyes glaze over after just a few strokes. My gloved handjob feels divine; right?❤
剣や魔法がどんなに上手くても、チンポ握っちゃえば男の子なんて、楽勝。楽勝。,No matter how skilled you are with blade or spells; a boy's just an easy target once I've got his cock my hands. It's basically an instant victory.❤
ほら、指でしこしこされてたまんないんでしょ？イきたければイっちゃていいよ？しこしこー❤,Look at you squirming from my finger-strokes! If you want to cum; just let it all out! Pump; pump; pump~❤
あは、おちんちん我慢できなくなっちゃったの？\nおねがい、気持ちよくしてくださいって頭下げちゃって、\n今は試験中なんだけどな～❤,Aha~ Couldn't resist your cock's urges; could you? Begging me to make you feel good; even though we're in the middle of your exam~❤
まいいや、そんなに抜いてほしいなら手でシコシコしてあげるよ❤\nわたし、手コキには自信があるし、キミみたいな弱い人\nすぐにイカせてあげるね❤,Fine; if you want release this badly; I'll jerk you off.❤ My handjobs always break weaklings like you. You'll be cumming in seconds~❤
はい、どっぴゅん❤ごしごし扱いてあげたら簡単に射精しちゃったね❤\nふふん、わたしの手気持ちよかったでしょ❤\nマスター裏切って射精して、満足したかな？最低モンスターくん❤,There~ Splurt!❤ You came so easily after I roughly stroked that throbbing cock of yours. Fufun; my hands felt amazing; didn't they?❤ Betraying your Master just to cum; are you satisfied now? You pathetic little monster.❤
あっ、ああっ・・・。,Ah; ahh...
あは、いきなりなに？自分からオナニー始めちゃうんだ？,Aha! What's this? Starting to jerk off all on your own?
エッチな雰囲気に当てられちゃったのかな？自分でシコシコしちゃうなんてカッコ悪いね。,Did the lewd atmosphere get you all worked up? How lame; stroking your own cock like that.❤
ほら、オナニーのお手伝いしてあげる。親指と人差し指でわっかを作って、上下にしこしこ～❤エア手コキで興奮しちゃえ。,Here; let me help you out. I'll form a tight ring with my thumb and index finger; pumping up and down your shaft with imaginary strokes. Get all worked up from this phantom handjob.❤
はううっ…。,Hauu...
あはは。なにその顔❤わたしの手の動きに合わせて、だんだんうっとりしちゃってさ。ほんとに扱かれているわけでもないのに、反応がオーバーなんじゃない？,Ahaha! What's with that face?❤ You're getting all entranced just following the rhythm of my hand; even though I'm not even touching you. Overreacting much?
チンポを触っているのは自分の手なんだよ？わたしの手に触られているつもりになって、しこしこ、しこしこ❤妄想で一生懸命になってかわいいねー。,That's your own hand stroking your cock; you know? Pretending it's mine; pumping faster and faster.❤ So cute how hard you're focusing on your little fantasy.
ほら、さっさとその雑魚なチンポ、フィニッシュさせてあげなよ。わたしの手もシコシコシコシコ速く動かしてあげるからさ。,Come on; hurry up and finish that pathetic cock of yours. I'll match your pace and stroke even faster.❤
オナニーで試験落ちちゃえ。妄想の手コキに負けてイっちゃえ❤変態マスター❤,Fail your precious exam from jerking off. Lose to your fantasy handjob and cum already.❤ You perverted Master.❤
オナニーでマスター裏切っちゃえ。妄想の手コキに負けてイっちゃえ❤変態モンスター❤,Betray your master by jerking off. Lose to your fantasy handjob and cum already❤ You perverted monster❤
はひぃっ…❤,Hahii...❤
あはっ、すごい飛んだね。手にたっぷりかかっちゃった❤気持ちよさそうに気絶している。,Aha! You came so hard~ My hand's drenched in your sticky cum❤ Look at you; passed out with such a blissful expression.
またオナニーで負けちゃったね。空中シコシコそんなに好きなんて、だいぶ変態なんじゃない？くすくす❤,Lost again to your own masturbation? You really love air-humping that much; huh? What a depraved pervert~ *Giggle*❤
残念だけど試験は不合格だね。オナニーなんかで負けてほんとによかったのかな？くすくす❤,Too bad~ You failed the exam. Was cumming to your own pathetic stroking really worth it? *Giggle.*❤
ねえ、他の人も気持ちよくなりたい？わたしのところに来るならエア手コキしてあげてオカズを提供してあげるよ？くすくす❤,"Hey~ Do others want to feel good too? Come to me; and I'll give you some ""air handjob"" fap material to jerk off to. *Giggle.*❤"
あはは、ほんとに来ちゃった。わたしの前でオナニー始めちゃったってことは、エア手コキしてほしいんだよね？,Ahaha! You actually came? Starting to masturbate in front of must mean you want an air handjob; right?
味方が負けるのを見てて、自分もしていほしいって間抜けな顔でオナニースタート。くすくす。すっごくカッコ悪いね。,Watching your allies lose made you start rubbing your cock with a dumb horny face. *Giggle.* How pathetically uncool.
ほら、言った通りオナニーのお手伝いしてあげる。親指と人差し指でわっかを作って、上下にしこしこ～❤エア手コキで興奮しちゃえ。,Hora~ I'll help you masturbate as promised. My thumb and index finger form a tight ring; stroking up and down your imaginary cock...❤ Let my air handjob drive you wild.
わたしの手の動きで、自分のチンポが扱かれているところいっぱい想像していいよ。ほらほら、激しく動かしてあげるから、いっぱい腰をヘコヘコさせなよ。,Imagine it's actually my skilled hands milking your cock. Watch closely~ I'll pump faster; so buck those hips like a desperate mutt.❤
あはは、すごーい。上手に腰を動かせているね。チンポ扱いている手も、わたしの手に合わせてしこしこしこしこ❤気持ちよすぎて顔がとろけてるじゃん。,Aha! You're doing so well~ Moving your hips like a pro while your hand pumps your cock in rhythm with mine; shlick-shlick-shlick-shlick.❤ Your face is melting from how good it feels; isn't it?
さっさとその雑魚なチンポ、フィニッシュさせてあげるね。エア手コキをシコシコシコシコ速く動かしてあげるからさ。,Hurry up and finish that pathetic cock of yours. I'll match your pace and stroke even faster with my air handjob~❤
オナニーで試験落ちちゃえ❤妄想の手コキに負けてイっちゃえ❤変態マスター❤,Fail your exam from jerking off. Lose to your fantasy handjob and cum already; you perverted Master!❤
オナニーでマスター裏切っちゃえ❤妄想の手コキに負けてイっちゃえ❤変態モンスター❤,Betray your Master through your own masturbation. Let my air handjob make you squirt; you filthy monster!❤
ねえ、このままオナニーで全滅しちゃおっか。わたしのところに来るならエア手コキしてオカズを提供してあげるよ？くすくす❤,"Hey; why don't you all lose to your own self-pleasure? If you come to me; I'll give you some ""fap material"" with my air handjob. *Giggle*❤"
ううっ…。強い…。,Oogh... You're strong...
やっぱり昇格試験を受けるだけはあるね。わたしみたいな下級モンスターじゃ、簡単に追い詰められちゃう。,No wonder you're taking the promotion exam; you cornered me so easily. There's no way a low-level monster like me can keep up with you. 
でもね。せっかくだから悪あがきさせてほしいな。えい❤,But you know; since we're here; let me put up a little resistance. Eei!❤
最後におちんちんシコシコしてあげる。とどめを刺すならそのあとでいいでしょ？,I'll give your cock one last slick; rhythmic pump. You can finish me off afterward; okay?
ねえ、お願い。ほんのちょっとシコシコするだけだから。ね❤,Come on; pretty please? It's just a few more strokes. Right?❤
あううっ、そんなぁ。,Augh... N-No way...
あは、攻撃やめちゃうんだ。じゃあ、さっそくシコシコ始めちゃいまーす❤,Aha! You stopped attacking. Then I'll start pumping that cock right away.❤
あひぃっ…❤,Ah…!❤
シコシコ♪シコシコ♪うふふ、戦闘中もシコシコしてあげたけど、やっぱり手コキは気持ちいいでしょ❤,Squelch; squelch~♪ Pump; pump~♪ Ufufu; even during battle; having your cock stroked feels amazing; doesn't it?❤
わたしの悪あがきを振り払えないぐらいギンギンだったんだもんね。こうやって上から下までにゅこにゅこってされるのたまんないよねー。,Your cock was so stiff you couldn't even shake off my pathetic attempts to catch you. Doesn't this up-and-down milking drive you wild?❤
はううっ、きもちいいっ…❤,Haahh... It feels so good...❤
あは、シコられて腰突き出しちゃってる。「気持ちいいよぉもっとシコって～」って合図かな？,"Aha~ Your hips are thrusting out while you're getting your cock stroked. It's like you're saying; ""It feels so good~ Please stroke me more~"" — is that your way of begging?❤"
まだシコシコ始めてたいして時間経ってないんだけど、チンポは完全降伏しちゃったみたいだね。早すぎない？くすくす❤,I haven't even been stroking your cock for that long; yet your dick has already completely surrendered. Isn't this a bit too quick? *Giggle*❤
ほらほら、そんなに元気よく弱点を突き出しちゃったら、いいように手でいじめられちゃうよ❤しこしこしこしこ～❤,Look at you~ Waving your weak spot around so eagerly; you're just begging to have your dick teased by my hands. Pump; pump; pump; pump~❤
あっ、ああっ…❤もうダメっ…❤,Ah; ahhh...❤ N-No more; I'm gonna...❤
あは、もうイクの？はやーい❤,Aha! Gonna cum already? That was quick~❤
くすくす❤ほんとに出しちゃった。エナジーたくさん溶けてておいしいー❤,*Giggle*❤ You really came all over the place; didn't you? All that energy melted into your semen tastes so good~❤
"それにしても""ほんの少しの間のシコシコ""で負けちゃったね❤あとちょっとで勝てそうだったのに残念でしたー❤",And yet; you lost after just a few quick strokes of my handjob.❤ So close to victory; but now you're just another defeated mess. How sad~❤
ううっ…。この人も強い…。,Ugh... This one's tough too...
さっきの人はシコシコさせてくれたよ。その結果がどうなったかはあなたも知っているとは思うけど…。ふふふ❤,The last guy let me stroke his cock you know. You saw what happened to him; right? Fufufu❤
あは、攻撃やめちゃうんだ。仲間がどうなったか見てたのに、シコシコ許すってことは、イかせてほしいってことだよね？,Aha~ Giving up on attacking; are you? Even after seeing your comrade's fate; you're letting me jerk you off. Guess you're just desperate to cum; huh?
くすくす❤だめじゃん。あとちょっとで勝てるんだから誘惑なんかに負けちゃ。それじゃあさっそく、シコシコ始めちゃいまーす❤,*Giggle*❤ Pathetic. You were so close to winning; yet you crumbled to temptation. Time to start pumping your cock~❤
あは、この人もシコられて腰突き出しちゃってる。「気持ちいいよぉもっとシコって～」って合図かな？,"Aha~ Look at you arching your hips as I stroke your dick. Is that your dicks way of saying; ""It feels so good~ More strokes please~""?"
みんな、ほんの少しの間のシコシコで負けちゃうね❤このままわたしすら倒せないで全滅かな？あとちょっとで勝てそうだったのに残念でしたー❤,All of you fall so easily to a few quick handjobs.❤ If you can't even defeat me; then your team will get wiped out; you know? So close to victory; yet so far~❤
オナニーシコシコお疲れさま。少しは理性を鍛えて今度は頑張ってねー❤,Congrats on your big finish from jerking off. Maybe train that self-control a bit for next time; okay?❤
手コキでびゅーって出しちゃったね。試験は不合格になったけど、気持ちよかったから別にいいよね？くすくす❤,You came from my handjob with a real splurt; didn't you? You failed the exam; but since it felt so good; who cares right~? *Giggle*❤
昇格試験を受け、試験官が使う女性モンスターに敗れた僕は、床に膝をついて女性モンスターに見下ろされていた。,After losing to the female monster the examiner deployed during your promotion test; you knelt on the floor; looking up at her as she towered over you.
くすくす❤わたしが勝っちゃったね。大丈夫？動ける？,*Giggle*❤ I won; didn't I? Are you okay? Can you move~?
ううっ…。,Ughh...
エナジーを吸われるとしばらくまともに力が入らなくなるんだよ。敵の前でもし無抵抗になったらどうなるか…。実戦では気を付けようね。,Having your energy drained leaves you powerless for a while. Imagine being defenseless in front of an enemy... Be more careful in real battles; okay?
まあ、敵の前でオナニーしちゃうような人に、言っても仕方ないかもしれないけど。くすくす❤,Not that it matters for someone who jerks off in front of foes. *Giggle*❤
女の子のモンスターに手で気持ちいいことされたからって、気持ちいいのに負けちゃダメだよ。わかった？,Just because a monster girl pleasures your dick; doesn't mean you should surrender to the bliss. Got it?
さてこのあとは使った分の魔力を補給させてね。大丈夫、１～２回搾り取るだけだから。,Now; I'll replenish the magic I used. Don't worry; I'll just milk you dry once or twice.
負けた相手から多少の魔力を取るのは、カードバトルの世界ではよくあることなのよ。,Taking a bit of magic from a defeated opponent is pretty standard in the card battle world; you know?
じゃあ、簡単にイかせちゃうね？まだ勃起しちゃっているソコ、わたしの手でしごいてあげる❤,Now; are you ready for the easiest ejaculation of your life? Let me jerk off that still-hard cock of yours with my hands.❤
あううっ…❤気持ちいい…❤,Aoooh...❤ It feels so good...❤
くすくす❤さっき射精したばっかりなのに、もううっとりしちゃってる。,*Giggle*❤ You only just came a moment ago; and yet your mind is already getting hazy.
手コキぐらいさぁ、前戯も前戯なんだから我慢できないと、上のランクにはいけないよ？,Handjobs are just foreplay; you know? If you can't even handle that; you'll never reach higher ranks.
わたしみたいに、おっぱいも大きくない下級モンスターに、片手で喘がされてたらダメ。おちんちんシコシコされても我慢しなくっちゃ。,A low-tier monster like me—with these small tits—shouldn't have you panting under one hand. You need to endure even when your cock gets jerked directly.
ううっ、でも、気持ちよくてぇ…❤,Nghh... b-but it feels so good...❤
くすくす❤がんばれがんばれ、新人くん。魔力の多さから言えば、すぐにあなたならC級とかになれるよ。,*Giggle*❤ Hang in there; Rookie. With your mana reserves; you could hit C-rank in no time.
チンポさえ我慢強くなれば大丈夫。手コキなんかに負けるな～。くすくす❤,Just toughen up that dick. Don't lose to a simple handjob~ *Giggle*❤
あっ、ああっ…❤もうっ…❤,Ah; ahh...❤ I can't...❤
ふふ、まだまだ弱いチンポよね。こんな風に速くゴシゴシされたらイっちゃう？強い刺激は我慢できない？,Fufu~ Such a weak little cock. Are you gonna cum instantly if I rub it fast and rough like this? Can you handle this intense stimulation?
ま、ゆっくり頑張って未来のAランクを目指してね。今はもうチンポが限界みたいだし…。,Well; take your time aiming for that future A-rank. I can't imagine your dick getting any stronger than this...❤
ほらほら、シコシコされたら腰浮いちゃうんでしょ？わたしに魔力供給しちゃっていいよ❤エナジーをびゅーってチンポから吐き出して、楽になっちゃえ。,Look at you; your hips bucking wildly from my relentless strokes~❤ Just surrender and let me drain your magical energy. Squirt every drop of energy from your cock until you're completely spent.
はひぃっ…❤あっ、あああっ…❤,Ahhh...!❤ Ahh; ahhooogh...❤
はううぅ…❤,Haah...❤
あは、噴水みたいな射精ね❤いっぱい出てる。,Aha~ What a geyser-like cumshot!❤ So much cum gushing out.
気持ちよかった？あくまでこれは試験なんだから、女の子に負けるの癖になっちゃわないように気を付けてね。,Did that feel good? This is still part of your exam; so try not to make losing to girls a habit; okay?
次挑んできたときも、たくさんシコシコしてあげるわ。くすくす❤,Next time you challenge me; I'll directly stroke your cock all over again. *Giggle*❤
こうして僕は敗北後も魔力を搾り取られた。体が動かせるようになるまでしばらく休ませてもらってから、試験会場を後にしたのだった。,Even after your defeat; she kept draining your magical energy. After resting until you could move again; you left the exam venue.
